# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0673,0.0253,366.139,0.219,16.009
1.0,0.02,0.0437,0.0671,0.0256,370.613,0.221,15.978
2.0,0.03,0.0862,0.0670,0.0258,375.087,0.224,15.938
3.0,0.05,0.1274,0.0667,0.0261,378.816,0.226,15.885
4.1,0.07,0.1673,0.0664,0.0264,382.544,0.228,15.791
5.1,0.08,0.2007,0.0654,0.0271,392.984,0.234,15.555
6.1,0.10,0.2433,0.0646,0.0265,384.035,0.229,15.364
7.1,0.12,0.2792,0.0632,0.0263,381.798,0.228,15.044
8.1,0.13,0.3138,0.0617,0.0261,378.816,0.226,14.679
9.1,0.15,0.3469,0.0600,0.0258,375.087,0.224,14.270
10.1,0.17,0.3789,0.0580,0.0254,369.121,0.220,13.812
11.1,0.18,0.4092,0.0560,0.0250,362.410,0.216,13.318
12.2,0.20,0.4377,0.0538,0.0245,354.953,0.212,12.793
13.2,0.22,0.4646,0.0513,0.0238,346.005,0.206,12.206
14.2,0.23,0.4891,0.0486,0.0231,335.565,0.200,11.574
15.2,0.25,0.5116,0.0459,0.0224,324.379,0.194,10.916
16.2,0.27,0.5318,0.0430,0.0215,312.448,0.186,10.244
17.2,0.28,0.5498,0.0402,0.0206,299.771,0.179,9.559
18.2,0.30,0.5657,0.0372,0.0197,285.603,0.170,8.856
19.3,0.32,0.5791,0.0342,0.0187,270.689,0.162,8.145
20.3,0.33,0.5896,0.0311,0.0176,255.029,0.152,7.411
21.3,0.35,0.5966,0.0280,0.0164,237.878,0.142,6.663
22.3,0.37,0.5995,0.0248,0.0151,219.236,0.131,5.898
23.3,0.38,0.5964,0.0215,0.0138,199.848,0.119,5.120
24.3,0.40,0.5836,0.0182,0.0124,179.714,0.107,4.324
25.3,0.42,0.5512,0.0147,0.0110,160.325,0.096,3.487
26.3,0.43,0.4960,0.0111,0.0096,140.192,0.083,2.638
27.4,0.45,0.4058,0.0074,0.0082,119.312,0.071,1.766
28.3,0.47,0.2544,0.0037,0.0068,98.432,0.059,0.881
29.4,0.48,-0.0080,-0.0001,0.0054,78.298,0.047,-0.022
