# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0666,0.0285,6.711,0.015,0.992
0.3,0.02,0.0382,0.0660,0.0284,6.711,0.015,0.983
0.5,0.03,0.0760,0.0653,0.0283,6.711,0.015,0.970
0.8,0.05,0.1132,0.0644,0.0281,6.711,0.015,0.956
1.0,0.07,0.1496,0.0635,0.0279,5.966,0.015,0.943
1.3,0.08,0.1855,0.0621,0.0275,5.966,0.015,0.925
1.5,0.10,0.2203,0.0607,0.0272,5.966,0.015,0.903
1.7,0.12,0.2541,0.0593,0.0269,5.966,0.015,0.881
2.0,0.13,0.2871,0.0575,0.0264,5.966,0.014,0.854
2.2,0.15,0.3184,0.0558,0.0259,5.966,0.014,0.827
2.5,0.16,0.3482,0.0538,0.0254,5.966,0.014,0.801
2.8,0.18,0.3764,0.0517,0.0249,5.966,0.013,0.770
3.0,0.20,0.4024,0.0495,0.0243,5.220,0.013,0.738
3.3,0.21,0.4256,0.0472,0.0237,5.220,0.013,0.703
3.5,0.23,0.4463,0.0446,0.0230,5.220,0.012,0.663
3.8,0.25,0.4648,0.0421,0.0223,5.220,0.012,0.627
4.0,0.26,0.4808,0.0394,0.0216,5.220,0.012,0.587
4.2,0.28,0.4942,0.0367,0.0208,4.474,0.011,0.547
4.5,0.30,0.5049,0.0339,0.0199,4.474,0.011,0.503
4.8,0.31,0.5126,0.0311,0.0189,4.474,0.010,0.463
5.0,0.33,0.5168,0.0281,0.0179,3.728,0.010,0.418
5.3,0.35,0.5167,0.0252,0.0168,3.728,0.009,0.374
5.5,0.36,0.5114,0.0221,0.0157,3.728,0.008,0.329
5.8,0.38,0.4993,0.0190,0.0144,2.983,0.008,0.285
6.0,0.39,0.4773,0.0159,0.0131,2.983,0.007,0.236
6.3,0.41,0.4409,0.0127,0.0118,2.983,0.006,0.187
6.5,0.43,0.3850,0.0096,0.0106,2.237,0.006,0.142
6.8,0.44,0.3029,0.0064,0.0094,2.237,0.005,0.093
7.0,0.46,0.1809,0.0032,0.0082,1.491,0.004,0.049
7.3,0.48,-0.0032,0.0000,0.0070,1.491,0.004,0.000
