# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1049,0.0537,5276.572,6.298,152.169
3.2,0.05,0.0893,0.1051,0.0558,5481.640,6.544,152.454
6.4,0.09,0.1721,0.1053,0.0580,5705.350,6.810,152.774
9.7,0.14,0.2482,0.1055,0.0605,5945.465,7.097,153.134
12.8,0.19,0.3182,0.1058,0.0631,6201.240,7.402,153.544
16.0,0.24,0.3821,0.1061,0.0659,6473.421,7.727,153.997
19.3,0.28,0.4403,0.1065,0.0688,6764.244,8.074,154.500
22.5,0.33,0.4932,0.1069,0.0719,7069.235,8.438,155.052
25.7,0.38,0.5413,0.1073,0.0752,7390.631,8.822,155.648
28.9,0.43,0.5847,0.1077,0.0786,7728.433,9.225,156.288
32.1,0.47,0.6243,0.1082,0.0822,8076.675,9.641,156.938
35.4,0.52,0.6599,0.1086,0.0859,8439.085,10.073,157.574
38.5,0.57,0.6921,0.1090,0.0897,8811.190,10.518,158.192
41.8,0.62,0.7213,0.1094,0.0935,9193.734,10.975,158.775
45.0,0.66,0.7476,0.1098,0.0975,9584.480,11.441,159.304
48.2,0.71,0.7713,0.1100,0.1015,9975.973,11.908,159.660
51.4,0.76,0.7926,0.1101,0.1054,10362.245,12.369,159.776
54.6,0.81,0.8132,0.1075,0.1066,10478.575,12.508,156.021
57.8,0.85,0.8348,0.1008,0.1031,10134.061,12.096,146.289
61.0,0.90,0.8553,0.0930,0.0980,9633.697,11.499,134.995
64.2,0.95,0.8744,0.0845,0.0917,9008.800,10.754,122.606
67.5,1.00,0.8906,0.0758,0.0848,8331.705,9.945,109.991
70.7,1.04,0.9050,0.0670,0.0772,7590.479,9.061,97.198
73.9,1.09,0.9176,0.0580,0.0690,6776.920,8.090,84.160
77.1,1.14,0.9282,0.0488,0.0599,5885.063,7.025,70.847
80.3,1.19,0.9352,0.0395,0.0501,4925.348,5.879,57.346
83.6,1.23,0.9350,0.0299,0.0395,3879.876,4.631,43.424
86.7,1.28,0.9170,0.0202,0.0282,2768.038,3.304,29.265
89.9,1.33,0.8395,0.0102,0.0162,1590.578,1.899,14.844
93.2,1.38,-0.0004,0.0000,0.0050,488.433,0.583,0.000
