# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0943,0.0341,328.854,0.314,19.563
1.0,0.02,0.0568,0.0926,0.0338,326.617,0.311,19.207
1.9,0.04,0.1124,0.0908,0.0335,323.634,0.309,18.829
2.9,0.06,0.1665,0.0888,0.0332,320.651,0.306,18.429
3.8,0.08,0.2189,0.0868,0.0329,317.668,0.303,18.002
4.8,0.10,0.2695,0.0846,0.0325,314.685,0.300,17.548
5.8,0.12,0.3179,0.0823,0.0322,310.957,0.297,17.077
6.8,0.15,0.3642,0.0799,0.0318,307.228,0.294,16.574
7.7,0.17,0.4081,0.0773,0.0314,303.500,0.290,16.045
8.7,0.19,0.4495,0.0747,0.0310,299.026,0.286,15.489
9.7,0.21,0.4885,0.0719,0.0305,294.551,0.281,14.906
10.6,0.23,0.5248,0.0689,0.0300,289.332,0.276,14.301
11.6,0.25,0.5582,0.0659,0.0294,283.366,0.271,13.665
12.6,0.27,0.5890,0.0627,0.0287,277.400,0.265,13.002
13.5,0.29,0.6171,0.0594,0.0279,269.943,0.258,12.317
14.5,0.31,0.6429,0.0560,0.0271,261.741,0.250,11.614
15.5,0.33,0.6665,0.0525,0.0261,252.792,0.241,10.898
16.4,0.35,0.6875,0.0490,0.0251,242.352,0.232,10.160
17.4,0.37,0.7046,0.0453,0.0240,231.913,0.222,9.408
18.3,0.39,0.7187,0.0416,0.0228,220.727,0.210,8.634
19.3,0.41,0.7302,0.0378,0.0215,207.305,0.198,7.847
20.3,0.44,0.7383,0.0340,0.0200,193.136,0.185,7.046
21.2,0.46,0.7429,0.0300,0.0184,177.477,0.170,6.219
22.2,0.48,0.7404,0.0259,0.0167,161.071,0.154,5.378
23.2,0.50,0.7285,0.0218,0.0149,143.920,0.137,4.519
24.1,0.52,0.7039,0.0176,0.0129,125.278,0.119,3.643
25.1,0.54,0.6592,0.0133,0.0109,105.144,0.100,2.753
26.1,0.56,0.5745,0.0089,0.0087,83.518,0.080,1.846
27.0,0.58,0.4008,0.0045,0.0065,62.639,0.060,0.925
28.0,0.60,-0.0083,-0.0001,0.0043,41.759,0.040,-0.013
