# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1401,0.0775,8.948,0.008,0.814
0.7,0.04,0.0622,0.1399,0.0788,8.948,0.008,0.814
1.3,0.07,0.1221,0.1395,0.0801,8.948,0.008,0.810
2.0,0.11,0.1796,0.1391,0.0814,8.948,0.009,0.810
2.7,0.14,0.2347,0.1385,0.0827,8.948,0.009,0.805
3.4,0.18,0.2874,0.1377,0.0839,8.948,0.009,0.801
4.0,0.21,0.3378,0.1367,0.0851,9.694,0.009,0.796
4.7,0.25,0.3857,0.1354,0.0861,9.694,0.009,0.787
5.3,0.28,0.4312,0.1337,0.0869,9.694,0.009,0.778
6.0,0.32,0.4740,0.1317,0.0876,9.694,0.009,0.765
6.7,0.35,0.5144,0.1291,0.0879,9.694,0.009,0.752
7.3,0.39,0.5522,0.1261,0.0880,9.694,0.009,0.734
8.0,0.42,0.5874,0.1224,0.0876,9.694,0.009,0.712
8.7,0.46,0.6198,0.1181,0.0868,9.694,0.009,0.685
9.3,0.49,0.6493,0.1131,0.0854,9.694,0.009,0.658
10.0,0.53,0.6757,0.1070,0.0832,8.948,0.009,0.623
10.7,0.56,0.6988,0.1003,0.0805,8.948,0.008,0.583
11.4,0.60,0.7184,0.0935,0.0775,8.948,0.008,0.543
12.0,0.63,0.7344,0.0866,0.0743,8.203,0.008,0.503
12.7,0.67,0.7469,0.0795,0.0708,8.203,0.007,0.463
13.4,0.70,0.7559,0.0722,0.0670,7.457,0.007,0.418
14.0,0.74,0.7613,0.0648,0.0626,6.711,0.007,0.378
14.7,0.77,0.7626,0.0571,0.0577,6.711,0.006,0.334
15.3,0.81,0.7594,0.0493,0.0523,5.966,0.006,0.285
16.0,0.84,0.7492,0.0413,0.0463,5.220,0.005,0.240
16.7,0.88,0.7283,0.0331,0.0398,4.474,0.004,0.191
17.3,0.91,0.6868,0.0249,0.0330,3.728,0.004,0.142
18.0,0.95,0.6052,0.0166,0.0259,2.983,0.003,0.098
18.7,0.98,0.4366,0.0083,0.0187,2.237,0.002,0.049
19.4,1.02,0.0001,0.0000,0.0114,1.491,0.001,0.000
