# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0859,0.0532,164.054,0.156,7.139
1.7,0.05,0.0747,0.0861,0.0545,167.782,0.160,7.153
3.5,0.09,0.1462,0.0863,0.0559,171.511,0.164,7.171
5.3,0.14,0.2142,0.0866,0.0573,176.731,0.168,7.193
7.0,0.19,0.2787,0.0868,0.0589,181.205,0.173,7.211
8.8,0.24,0.3397,0.0871,0.0606,186.425,0.178,7.233
10.5,0.28,0.3970,0.0874,0.0624,192.391,0.183,7.255
12.2,0.33,0.4509,0.0876,0.0643,197.610,0.189,7.282
14.0,0.38,0.5012,0.0879,0.0664,204.322,0.195,7.304
15.8,0.43,0.5481,0.0882,0.0685,210.287,0.201,7.322
17.5,0.47,0.5916,0.0884,0.0706,216.999,0.208,7.344
19.3,0.52,0.6319,0.0886,0.0729,224.456,0.214,7.357
21.0,0.57,0.6689,0.0888,0.0753,231.913,0.221,7.371
22.8,0.61,0.7029,0.0888,0.0776,238.624,0.228,7.375
24.5,0.66,0.7339,0.0884,0.0797,245.335,0.234,7.340
26.3,0.71,0.7618,0.0874,0.0814,250.555,0.239,7.264
28.0,0.76,0.7871,0.0859,0.0825,254.284,0.242,7.130
29.8,0.80,0.8097,0.0835,0.0829,255.029,0.244,6.935
31.5,0.85,0.8297,0.0802,0.0822,252.792,0.242,6.659
33.3,0.90,0.8472,0.0755,0.0800,246.081,0.235,6.272
35.0,0.95,0.8624,0.0688,0.0754,231.913,0.222,5.712
36.8,0.99,0.8736,0.0615,0.0699,214.762,0.205,5.111
38.5,1.04,0.8783,0.0542,0.0641,197.610,0.188,4.497
40.3,1.09,0.8740,0.0467,0.0581,178.968,0.171,3.879
42.0,1.13,0.8576,0.0392,0.0519,159.580,0.152,3.256
43.8,1.18,0.8240,0.0316,0.0453,139.446,0.133,2.620
45.6,1.23,0.7647,0.0238,0.0382,117.821,0.112,1.975
47.3,1.28,0.6543,0.0158,0.0307,94.704,0.090,1.308
49.0,1.32,0.4416,0.0077,0.0231,70.841,0.068,0.641
50.8,1.37,-0.0196,-0.0002,0.0154,46.979,0.045,-0.018
