# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0974,0.0369,0.746,0.005,0.285
0.1,0.02,0.0625,0.0961,0.0372,0.746,0.005,0.280
0.2,0.05,0.1223,0.0947,0.0374,0.746,0.005,0.280
0.4,0.07,0.1793,0.0931,0.0377,0.746,0.005,0.276
0.5,0.10,0.2335,0.0914,0.0378,0.746,0.005,0.267
0.6,0.12,0.2848,0.0895,0.0380,0.746,0.005,0.262
0.7,0.15,0.3333,0.0875,0.0381,0.746,0.005,0.258
0.8,0.17,0.3788,0.0853,0.0381,0.746,0.005,0.249
1.0,0.19,0.4212,0.0829,0.0380,0.746,0.005,0.245
1.1,0.22,0.4604,0.0803,0.0379,0.746,0.005,0.236
1.2,0.24,0.4966,0.0776,0.0377,0.746,0.005,0.227
1.3,0.27,0.5297,0.0747,0.0375,0.746,0.005,0.218
1.5,0.29,0.5596,0.0715,0.0371,0.746,0.005,0.209
1.6,0.31,0.5864,0.0683,0.0366,0.746,0.005,0.200
1.7,0.34,0.6101,0.0648,0.0359,0.746,0.005,0.191
1.8,0.36,0.6308,0.0611,0.0351,0.746,0.005,0.178
2.0,0.39,0.6485,0.0573,0.0342,0.746,0.005,0.169
2.1,0.41,0.6634,0.0535,0.0331,0.746,0.005,0.156
2.2,0.44,0.6763,0.0495,0.0318,0.746,0.005,0.147
2.3,0.46,0.6868,0.0454,0.0304,0.746,0.004,0.133
2.5,0.48,0.6951,0.0413,0.0287,0.746,0.004,0.120
2.6,0.51,0.7007,0.0370,0.0268,0.746,0.004,0.107
2.7,0.53,0.7031,0.0327,0.0247,0.000,0.004,0.098
2.8,0.56,0.7026,0.0282,0.0223,0.000,0.003,0.085
3.0,0.58,0.6953,0.0237,0.0198,0.000,0.003,0.071
3.1,0.60,0.6771,0.0191,0.0170,0.000,0.002,0.058
3.2,0.63,0.6408,0.0144,0.0141,0.000,0.002,0.044
3.3,0.65,0.5716,0.0097,0.0110,0.000,0.002,0.027
3.4,0.68,0.4174,0.0048,0.0078,0.000,0.001,0.013
3.6,0.70,0.0125,0.0001,0.0050,0.000,0.001,0.000
