# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1091,0.0827,6067.760,3.408,92.616
2.1,0.02,0.0324,0.1090,0.0805,5902.214,3.315,92.545
4.1,0.05,0.0667,0.1089,0.0782,5732.941,3.221,92.447
6.2,0.07,0.1031,0.1087,0.0757,5553.227,3.119,92.318
8.3,0.10,0.1420,0.1085,0.0732,5366.056,3.014,92.154
10.3,0.12,0.1833,0.1082,0.0706,5180.377,2.910,91.860
12.4,0.14,0.2261,0.1071,0.0680,4987.986,2.802,90.931
14.5,0.17,0.2706,0.1055,0.0653,4788.885,2.690,89.547
16.5,0.19,0.3141,0.1034,0.0630,4623.339,2.597,87.817
18.6,0.22,0.3573,0.1011,0.0610,4471.216,2.512,85.868
20.7,0.24,0.3995,0.0986,0.0591,4331.771,2.433,83.720
22.8,0.26,0.4515,0.0957,0.0558,4093.147,2.299,81.282
24.8,0.29,0.5068,0.0925,0.0524,3844.829,2.160,78.564
26.9,0.31,0.5596,0.0888,0.0494,3621.864,2.035,75.437
28.9,0.34,0.5954,0.0841,0.0473,3471.979,1.950,71.443
31.0,0.36,0.6291,0.0791,0.0451,3310.907,1.860,67.168
33.1,0.38,0.6610,0.0739,0.0428,3137.905,1.763,62.715
35.1,0.41,0.6913,0.0686,0.0404,2959.683,1.663,58.227
37.2,0.43,0.7173,0.0632,0.0380,2785.189,1.564,53.690
39.3,0.45,0.7396,0.0580,0.0357,2616.661,1.470,49.273
41.4,0.48,0.7600,0.0528,0.0332,2436.947,1.369,44.794
43.4,0.50,0.7776,0.0474,0.0306,2245.302,1.261,40.221
45.5,0.53,0.7920,0.0418,0.0278,2040.235,1.146,35.532
47.5,0.55,0.8025,0.0362,0.0248,1822.490,1.024,30.759
49.6,0.57,0.8074,0.0305,0.0217,1590.578,0.894,25.889
51.7,0.60,0.7962,0.0248,0.0186,1363.885,0.766,21.018
53.7,0.62,0.7504,0.0188,0.0156,1141.667,0.641,15.942
55.8,0.65,0.6697,0.0127,0.0123,900.805,0.506,10.805
57.9,0.67,0.5432,0.0068,0.0084,616.694,0.346,5.787
59.9,0.69,0.0378,0.0003,0.0052,384.035,0.216,0.240
