# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1100,0.0945,5776.191,3.447,82.750
2.0,0.02,0.0298,0.1098,0.0886,5416.018,3.232,82.568
3.9,0.05,0.0636,0.1094,0.0827,5053.608,3.016,82.319
5.9,0.07,0.1024,0.1090,0.0767,4691.198,2.800,82.012
7.8,0.10,0.1472,0.1085,0.0708,4329.533,2.584,81.580
9.7,0.12,0.1980,0.1071,0.0649,3969.360,2.369,80.526
11.7,0.14,0.2561,0.1050,0.0591,3615.153,2.157,79.005
13.7,0.17,0.3202,0.1026,0.0539,3293.756,1.966,77.163
15.6,0.19,0.3829,0.0996,0.0500,3055.132,1.823,74.890
17.6,0.22,0.4408,0.0960,0.0471,2877.656,1.717,72.186
19.5,0.24,0.4914,0.0922,0.0451,2756.852,1.646,69.379
21.5,0.26,0.5359,0.0883,0.0436,2663.640,1.590,66.452
23.4,0.29,0.5768,0.0845,0.0422,2582.359,1.541,63.561
25.4,0.31,0.6142,0.0805,0.0409,2501.823,1.493,60.531
27.4,0.34,0.6481,0.0763,0.0396,2421.287,1.445,57.404
29.3,0.36,0.6788,0.0720,0.0382,2336.278,1.394,54.148
31.2,0.38,0.7069,0.0675,0.0367,2244.557,1.340,50.785
33.2,0.41,0.7331,0.0629,0.0351,2143.887,1.280,47.347
35.1,0.43,0.7572,0.0582,0.0333,2033.524,1.214,43.811
37.1,0.46,0.7793,0.0535,0.0313,1914.212,1.143,40.207
39.1,0.48,0.7984,0.0486,0.0293,1788.934,1.068,36.573
41.0,0.50,0.8139,0.0437,0.0271,1654.708,0.988,32.850
43.0,0.53,0.8253,0.0386,0.0247,1512.279,0.903,29.051
44.9,0.55,0.8323,0.0335,0.0222,1358.665,0.811,25.181
46.8,0.58,0.8329,0.0282,0.0195,1194.611,0.713,21.236
48.8,0.60,0.8214,0.0229,0.0167,1023.846,0.611,17.228
50.8,0.62,0.7852,0.0174,0.0139,847.115,0.506,13.100
52.7,0.65,0.7100,0.0117,0.0107,655.470,0.391,8.825
54.7,0.67,0.5287,0.0059,0.0075,460.097,0.274,4.448
56.6,0.70,-0.0112,-0.0001,0.0045,276.655,0.165,-0.053
