# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0916,0.0734,1108.856,0.623,21.992
2.6,0.04,0.0525,0.0918,0.0737,1113.330,0.625,22.041
5.3,0.08,0.1046,0.0920,0.0741,1120.787,0.629,22.094
8.0,0.13,0.1560,0.0923,0.0747,1129.735,0.634,22.152
10.6,0.17,0.2066,0.0925,0.0754,1139.429,0.640,22.210
13.3,0.21,0.2563,0.0928,0.0762,1151.361,0.647,22.272
15.9,0.25,0.3052,0.0930,0.0770,1164.037,0.654,22.330
18.6,0.29,0.3528,0.0933,0.0779,1177.460,0.662,22.392
21.2,0.34,0.3996,0.0935,0.0788,1190.883,0.669,22.441
23.9,0.38,0.4452,0.0936,0.0797,1205.051,0.677,22.477
26.5,0.42,0.4898,0.0937,0.0806,1217.728,0.684,22.499
29.1,0.46,0.5335,0.0937,0.0814,1229.659,0.691,22.504
31.8,0.51,0.5761,0.0936,0.0821,1241.590,0.697,22.477
34.5,0.55,0.6181,0.0934,0.0827,1249.793,0.702,22.415
37.1,0.59,0.6590,0.0929,0.0831,1255.759,0.705,22.299
39.8,0.63,0.6985,0.0916,0.0828,1252.030,0.703,21.992
42.4,0.67,0.7361,0.0897,0.0820,1240.099,0.697,21.525
45.1,0.72,0.7716,0.0868,0.0805,1217.728,0.684,20.844
47.7,0.76,0.8043,0.0829,0.0781,1181.189,0.663,19.906
50.4,0.80,0.8328,0.0775,0.0744,1125.261,0.632,18.598
53.0,0.84,0.8545,0.0703,0.0693,1047.708,0.588,16.881
55.7,0.88,0.8685,0.0631,0.0643,971.647,0.546,15.155
58.3,0.93,0.8802,0.0557,0.0586,885.891,0.498,13.376
61.0,0.97,0.8871,0.0482,0.0526,795.662,0.447,11.574
63.6,1.01,0.8819,0.0405,0.0464,702.449,0.394,9.733
66.3,1.05,0.8591,0.0328,0.0401,607.000,0.341,7.864
68.9,1.09,0.8101,0.0248,0.0335,506.330,0.284,5.947
71.6,1.14,0.7138,0.0167,0.0267,402.678,0.226,4.017
74.2,1.18,0.5112,0.0085,0.0196,296.789,0.167,2.042
76.9,1.22,0.0092,0.0001,0.0126,190.153,0.107,0.022
