# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0900,0.0516,158.834,0.152,7.477
1.6,0.04,0.0719,0.0902,0.0528,162.563,0.155,7.491
3.1,0.08,0.1406,0.0904,0.0541,166.291,0.159,7.504
4.7,0.13,0.2061,0.0905,0.0554,170.765,0.163,7.522
6.2,0.17,0.2684,0.0907,0.0569,175.239,0.167,7.535
7.8,0.21,0.3274,0.0909,0.0584,179.714,0.172,7.549
9.3,0.25,0.3831,0.0910,0.0600,184.188,0.176,7.558
10.9,0.29,0.4356,0.0911,0.0616,189.408,0.181,7.571
12.5,0.34,0.4848,0.0912,0.0633,194.628,0.186,7.575
14.0,0.38,0.5309,0.0913,0.0651,200.593,0.191,7.580
15.6,0.42,0.5739,0.0912,0.0669,205.813,0.196,7.575
17.2,0.46,0.6138,0.0911,0.0687,211.779,0.202,7.571
18.7,0.50,0.6509,0.0909,0.0705,216.999,0.207,7.553
20.3,0.55,0.6850,0.0905,0.0723,222.219,0.212,7.522
21.8,0.59,0.7164,0.0898,0.0738,227.438,0.217,7.460
23.4,0.63,0.7448,0.0881,0.0746,229.676,0.219,7.313
24.9,0.67,0.7705,0.0855,0.0747,229.676,0.220,7.104
26.5,0.72,0.7933,0.0822,0.0741,228.184,0.218,6.828
28.1,0.76,0.8134,0.0778,0.0724,222.964,0.213,6.459
29.6,0.80,0.8309,0.0715,0.0688,211.779,0.202,5.943
31.2,0.84,0.8445,0.0649,0.0647,199.102,0.190,5.391
32.7,0.88,0.8548,0.0582,0.0602,184.934,0.177,4.831
34.3,0.93,0.8615,0.0513,0.0552,170.020,0.162,4.261
35.9,0.97,0.8631,0.0444,0.0497,152.868,0.146,3.683
37.4,1.01,0.8525,0.0373,0.0442,135.717,0.130,3.100
39.0,1.05,0.8251,0.0301,0.0384,117.821,0.113,2.500
40.5,1.09,0.7731,0.0228,0.0323,99.178,0.095,1.895
42.1,1.14,0.6754,0.0153,0.0258,79.044,0.076,1.272
43.6,1.18,0.4763,0.0077,0.0191,58.910,0.056,0.641
45.2,1.22,0.0064,0.0001,0.0125,38.776,0.037,0.004
