# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0936,    0.0765,    22123.424,    19.206,    283.361
2.9,    0.03,    0.0370,    0.0936,    0.0761,    22007.840,    19.105,    283.396
5.8,    0.06,    0.0744,    0.0936,    0.0758,    21900.460,    19.013,    283.401
8.6,    0.09,    0.1122,    0.0936,    0.0753,    21773.691,    18.902,    283.321
11.5,    0.12,    0.1505,    0.0935,    0.0749,    21643.939,    18.789,    283.187
14.4,    0.15,    0.1892,    0.0934,    0.0744,    21501.510,    18.666,    282.938
17.3,    0.18,    0.2283,    0.0933,    0.0739,    21358.336,    18.542,    282.613
20.1,    0.21,    0.2678,    0.0932,    0.0734,    21209.196,    18.412,    282.164
23.0,    0.24,    0.3076,    0.0930,    0.0728,    21057.073,    18.280,    281.612
25.9,    0.27,    0.3478,    0.0928,    0.0723,    20901.222,    18.145,    280.927
28.7,    0.30,    0.3883,    0.0925,    0.0717,    20736.422,    18.002,    280.078
31.6,    0.33,    0.4291,    0.0921,    0.0711,    20565.657,    17.853,    279.015
34.5,    0.36,    0.4700,    0.0918,    0.0706,    20397.874,    17.708,    277.854
37.4,    0.39,    0.5109,    0.0913,    0.0700,    20221.889,    17.555,    276.408
40.2,    0.42,    0.5512,    0.0901,    0.0690,    19934.795,    17.306,    272.978
43.1,    0.45,    0.5905,    0.0876,    0.0670,    19371.046,    16.816,    265.239
46.0,    0.48,    0.6294,    0.0843,    0.0646,    18660.394,    16.200,    255.310
48.9,    0.51,    0.6667,    0.0801,    0.0615,    17788.670,    15.442,    242.624
51.8,    0.54,    0.6898,    0.0752,    0.0591,    17095.170,    14.841,    227.842
54.6,    0.57,    0.7085,    0.0701,    0.0566,    16356.181,    14.199,    212.145
57.5,    0.60,    0.7247,    0.0643,    0.0534,    15440.462,    13.404,    194.601
60.4,    0.63,    0.7377,    0.0580,    0.0497,    14374.856,    12.479,    175.634
63.3,    0.66,    0.7454,    0.0515,    0.0458,    13240.647,    11.495,    156.026
66.1,    0.69,    0.7475,    0.0453,    0.0419,    12122.097,    10.523,    137.032
69.0,    0.72,    0.7428,    0.0388,    0.0377,    10911.081,    9.472,    117.451
71.9,    0.75,    0.7248,    0.0316,    0.0329,    9501.708,    8.249,    95.810
74.7,    0.78,    0.6832,    0.0239,    0.0274,    7921.570,    6.877,    72.399
77.7,    0.81,    0.5997,    0.0160,    0.0217,    6270.590,    5.444,    48.441
80.5,    0.84,    0.4264,    0.0079,    0.0157,    4535.347,    3.937,    24.025
83.4,    0.87,    -0.0174,    -0.0002,    0.0105,    3046.184,    2.644,    -0.636
