# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.2090,0.1091,1240.845,0.409,32.276
2.3,0.03,0.0582,0.2091,0.1102,1253.521,0.413,32.294
4.5,0.06,0.1145,0.2088,0.1120,1273.655,0.420,32.254
6.8,0.09,0.1668,0.2078,0.1148,1305.720,0.430,32.103
9.0,0.12,0.2175,0.2043,0.1153,1311.686,0.432,31.551
11.3,0.15,0.2649,0.2002,0.1160,1319.889,0.435,30.920
13.5,0.18,0.3102,0.1957,0.1162,1322.126,0.435,30.230
15.8,0.21,0.3504,0.1914,0.1174,1335.548,0.440,29.563
18.1,0.25,0.3940,0.1853,0.1155,1313.923,0.433,28.611
20.3,0.28,0.4335,0.1794,0.1144,1301.246,0.428,27.712
22.6,0.31,0.4700,0.1728,0.1129,1284.095,0.423,26.694
24.9,0.34,0.5071,0.1658,0.1104,1256.504,0.414,25.613
27.1,0.37,0.5408,0.1587,0.1081,1230.405,0.405,24.514
29.4,0.40,0.5732,0.1507,0.1049,1193.865,0.393,23.273
31.7,0.43,0.6033,0.1429,0.1018,1158.072,0.381,22.077
33.9,0.46,0.6311,0.1350,0.0985,1120.787,0.369,20.849
36.2,0.49,0.6560,0.1269,0.0950,1081.265,0.356,19.603
38.4,0.52,0.6773,0.1186,0.0914,1039.506,0.342,18.318
40.7,0.55,0.6959,0.1101,0.0874,994.764,0.328,17.006
43.0,0.58,0.7118,0.1014,0.0831,944.802,0.311,15.658
45.2,0.61,0.7293,0.0925,0.0779,886.637,0.292,14.292
47.5,0.64,0.7391,0.0834,0.0727,826.981,0.272,12.878
49.8,0.68,0.7447,0.0739,0.0671,762.851,0.251,11.419
52.0,0.71,0.7532,0.0644,0.0604,686.790,0.226,9.946
54.3,0.74,0.7450,0.0545,0.0539,612.965,0.202,8.416
56.6,0.77,0.7229,0.0444,0.0471,536.158,0.176,6.850
58.8,0.80,0.6750,0.0339,0.0401,456.368,0.150,5.240
61.1,0.83,0.5755,0.0230,0.0331,376.578,0.124,3.550
63.3,0.86,0.3826,0.0116,0.0261,296.789,0.098,1.797
65.6,0.89,-0.0006,0.0000,0.0190,215.507,0.071,0.000
