# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1153,0.0491,2.237,0.011,0.654
0.2,0.03,0.0629,0.1143,0.0497,2.237,0.011,0.649
0.4,0.05,0.1232,0.1132,0.0502,2.237,0.012,0.641
0.7,0.08,0.1809,0.1117,0.0506,2.237,0.012,0.632
0.9,0.11,0.2359,0.1100,0.0510,2.237,0.012,0.623
1.2,0.14,0.2882,0.1081,0.0513,2.237,0.012,0.614
1.4,0.16,0.3376,0.1060,0.0515,2.237,0.012,0.601
1.6,0.19,0.3843,0.1036,0.0516,2.237,0.012,0.587
1.8,0.22,0.4281,0.1010,0.0516,2.237,0.012,0.574
2.1,0.25,0.4689,0.0981,0.0514,2.237,0.012,0.556
2.3,0.27,0.5067,0.0950,0.0512,2.237,0.012,0.538
2.5,0.30,0.5414,0.0916,0.0509,2.237,0.012,0.520
2.8,0.33,0.5731,0.0880,0.0503,2.237,0.012,0.498
3.0,0.36,0.6017,0.0841,0.0496,2.237,0.011,0.476
3.2,0.38,0.6272,0.0799,0.0488,2.237,0.011,0.454
3.5,0.41,0.6497,0.0755,0.0476,2.237,0.011,0.427
3.7,0.44,0.6692,0.0708,0.0463,2.237,0.011,0.400
3.9,0.46,0.6858,0.0660,0.0447,2.237,0.010,0.374
4.2,0.49,0.6997,0.0612,0.0430,2.237,0.010,0.347
4.4,0.52,0.7115,0.0562,0.0410,2.237,0.009,0.320
4.6,0.55,0.7212,0.0511,0.0387,1.491,0.009,0.289
4.9,0.57,0.7285,0.0458,0.0361,1.491,0.008,0.258
5.1,0.60,0.7328,0.0405,0.0332,1.491,0.008,0.231
5.3,0.63,0.7343,0.0350,0.0299,1.491,0.007,0.200
5.5,0.66,0.7307,0.0294,0.0264,1.491,0.006,0.165
5.8,0.68,0.7171,0.0237,0.0225,0.746,0.005,0.133
6.0,0.71,0.6869,0.0179,0.0185,0.746,0.004,0.102
6.3,0.74,0.6251,0.0120,0.0142,0.746,0.003,0.067
6.5,0.77,0.4814,0.0060,0.0096,0.746,0.002,0.036
6.7,0.79,-0.0008,0.0000,0.0051,0.000,0.001,0.000
