# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1087,0.0526,249.809,0.170,11.174
1.7,0.04,0.0734,0.1087,0.0541,257.266,0.175,11.169
3.4,0.07,0.1428,0.1086,0.0556,263.978,0.180,11.165
5.1,0.11,0.2081,0.1086,0.0572,272.180,0.185,11.161
6.8,0.15,0.2694,0.1084,0.0589,279.637,0.191,11.147
8.4,0.18,0.3268,0.1083,0.0606,287.840,0.196,11.134
10.1,0.22,0.3805,0.1081,0.0623,296.043,0.202,11.112
11.8,0.26,0.4307,0.1078,0.0640,304.246,0.208,11.085
13.5,0.29,0.4773,0.1074,0.0658,312.448,0.213,11.045
15.2,0.33,0.5208,0.1069,0.0675,320.651,0.219,10.987
16.9,0.37,0.5612,0.1061,0.0691,328.108,0.224,10.911
18.6,0.40,0.5986,0.1051,0.0706,335.565,0.229,10.805
20.3,0.44,0.6333,0.1037,0.0718,341.531,0.233,10.662
21.9,0.48,0.6653,0.1019,0.0728,346.005,0.236,10.480
23.6,0.51,0.6949,0.0996,0.0734,348.988,0.238,10.244
25.3,0.55,0.7220,0.0967,0.0734,348.988,0.238,9.942
27.0,0.58,0.7478,0.0913,0.0714,339.293,0.231,9.386
28.7,0.62,0.7709,0.0851,0.0686,325.871,0.222,8.745
30.4,0.66,0.7912,0.0787,0.0655,310.957,0.212,8.091
32.1,0.69,0.8092,0.0722,0.0620,294.551,0.201,7.429
33.8,0.73,0.8244,0.0656,0.0581,276.655,0.188,6.744
35.5,0.77,0.8369,0.0588,0.0539,256.521,0.175,6.041
37.1,0.80,0.8462,0.0519,0.0493,234.150,0.160,5.329
38.8,0.84,0.8521,0.0448,0.0442,210.287,0.143,4.604
40.5,0.88,0.8536,0.0376,0.0387,184.188,0.125,3.870
42.2,0.91,0.8482,0.0303,0.0327,155.106,0.106,3.118
43.9,0.95,0.8318,0.0229,0.0262,124.532,0.085,2.358
45.6,0.99,0.7798,0.0154,0.0195,92.467,0.063,1.584
47.3,1.02,0.5975,0.0078,0.0133,63.384,0.043,0.796
49.0,1.06,-0.0003,0.0000,0.0074,35.048,0.024,0.000
