# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1296,0.0633,14.168,0.011,1.210
0.7,0.03,0.0606,0.1289,0.0641,14.168,0.011,1.205
1.4,0.06,0.1189,0.1281,0.0649,14.168,0.011,1.197
2.1,0.09,0.1750,0.1271,0.0656,14.168,0.011,1.188
2.8,0.12,0.2288,0.1259,0.0663,14.168,0.012,1.174
3.5,0.15,0.2802,0.1244,0.0668,14.914,0.012,1.161
4.2,0.18,0.3293,0.1227,0.0673,14.914,0.012,1.148
5.0,0.21,0.3759,0.1207,0.0677,14.914,0.012,1.125
5.7,0.24,0.4200,0.1185,0.0679,14.914,0.012,1.108
6.3,0.27,0.4617,0.1158,0.0680,14.914,0.012,1.081
7.1,0.30,0.5007,0.1128,0.0679,14.914,0.012,1.054
7.8,0.33,0.5370,0.1094,0.0675,14.914,0.012,1.023
8.5,0.36,0.5706,0.1054,0.0668,14.914,0.012,0.983
9.2,0.39,0.6011,0.1009,0.0657,14.168,0.012,0.943
9.9,0.42,0.6286,0.0957,0.0642,14.168,0.011,0.894
10.6,0.45,0.6528,0.0902,0.0624,13.423,0.011,0.841
11.3,0.48,0.6738,0.0847,0.0605,13.423,0.011,0.792
12.0,0.51,0.6918,0.0790,0.0584,12.677,0.010,0.738
12.7,0.54,0.7068,0.0732,0.0561,12.677,0.010,0.685
13.5,0.57,0.7188,0.0672,0.0535,11.931,0.009,0.627
14.2,0.60,0.7277,0.0611,0.0506,11.185,0.009,0.569
14.8,0.63,0.7334,0.0548,0.0473,10.440,0.008,0.512
15.6,0.66,0.7353,0.0483,0.0435,9.694,0.008,0.449
16.3,0.69,0.7321,0.0417,0.0395,8.948,0.007,0.391
17.0,0.72,0.7213,0.0349,0.0350,7.457,0.006,0.325
17.7,0.75,0.6983,0.0280,0.0302,6.711,0.005,0.262
18.4,0.78,0.6530,0.0210,0.0252,5.220,0.004,0.196
19.1,0.81,0.5676,0.0140,0.0201,4.474,0.004,0.129
19.8,0.84,0.3989,0.0070,0.0148,2.983,0.003,0.067
20.5,0.87,-0.0009,0.0000,0.0096,2.237,0.002,0.000
