# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1317,0.0618,211.779,0.067,7.687
1.8,0.03,0.0627,0.1315,0.0632,216.253,0.069,7.673
3.5,0.06,0.1225,0.1311,0.0645,220.727,0.070,7.651
5.3,0.09,0.1795,0.1306,0.0657,225.201,0.072,7.620
7.1,0.12,0.2337,0.1299,0.0669,229.676,0.073,7.580
8.9,0.15,0.2853,0.1289,0.0680,233.404,0.074,7.522
10.6,0.18,0.3344,0.1277,0.0690,236.387,0.075,7.451
12.4,0.21,0.3809,0.1260,0.0697,239.370,0.076,7.353
14.1,0.24,0.4250,0.1241,0.0703,240.861,0.077,7.237
15.9,0.27,0.4667,0.1217,0.0706,242.352,0.077,7.099
17.7,0.30,0.5060,0.1188,0.0707,242.352,0.077,6.930
19.4,0.33,0.5430,0.1154,0.0704,240.861,0.077,6.730
21.2,0.36,0.5778,0.1114,0.0697,238.624,0.076,6.503
23.0,0.39,0.6102,0.1068,0.0685,234.895,0.075,6.232
24.8,0.42,0.6403,0.1014,0.0668,228.930,0.073,5.916
26.5,0.45,0.6678,0.0956,0.0647,221.473,0.071,5.578
28.3,0.48,0.6928,0.0897,0.0624,214.016,0.068,5.236
30.1,0.51,0.7154,0.0837,0.0599,205.067,0.065,4.884
31.8,0.54,0.7352,0.0775,0.0571,196.119,0.062,4.524
33.6,0.57,0.7520,0.0712,0.0541,185.679,0.059,4.155
35.4,0.60,0.7657,0.0647,0.0509,174.494,0.055,3.777
37.1,0.63,0.7758,0.0581,0.0474,162.563,0.052,3.390
38.9,0.66,0.7807,0.0513,0.0435,149.140,0.047,2.994
40.7,0.69,0.7793,0.0443,0.0394,134.972,0.043,2.589
42.4,0.72,0.7703,0.0372,0.0349,119.312,0.038,2.171
44.2,0.75,0.7509,0.0300,0.0301,102.907,0.033,1.753
46.0,0.78,0.7039,0.0225,0.0251,85.755,0.027,1.317
47.7,0.81,0.6181,0.0151,0.0199,67.859,0.022,0.881
49.5,0.84,0.4410,0.0076,0.0145,49.962,0.016,0.445
51.3,0.87,-0.0015,0.0000,0.0091,31.319,0.010,0.000
