# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1316,0.0621,192.391,0.063,7.175
1.7,0.03,0.0624,0.1313,0.0633,196.119,0.065,7.157
3.4,0.06,0.1220,0.1309,0.0646,199.848,0.066,7.135
5.1,0.09,0.1789,0.1303,0.0658,203.576,0.067,7.108
6.8,0.12,0.2331,0.1296,0.0669,207.305,0.068,7.064
8.5,0.15,0.2847,0.1285,0.0679,210.287,0.069,7.006
10.2,0.18,0.3337,0.1272,0.0688,213.270,0.070,6.935
12.0,0.21,0.3802,0.1255,0.0696,215.507,0.071,6.846
13.7,0.24,0.4244,0.1235,0.0701,216.999,0.071,6.735
15.4,0.27,0.4661,0.1211,0.0704,217.744,0.072,6.601
17.1,0.30,0.5054,0.1182,0.0704,217.744,0.072,6.441
18.8,0.33,0.5425,0.1147,0.0700,216.999,0.071,6.259
20.5,0.36,0.5771,0.1108,0.0693,214.762,0.071,6.041
22.2,0.39,0.6095,0.1062,0.0682,211.033,0.069,5.792
23.9,0.42,0.6394,0.1008,0.0664,205.813,0.068,5.498
25.7,0.45,0.6666,0.0951,0.0644,199.102,0.066,5.187
27.4,0.48,0.6913,0.0892,0.0622,192.391,0.063,4.866
29.1,0.51,0.7137,0.0833,0.0597,184.934,0.061,4.542
30.8,0.54,0.7331,0.0772,0.0570,176.731,0.058,4.208
32.5,0.57,0.7496,0.0709,0.0541,167.782,0.055,3.866
34.2,0.60,0.7626,0.0644,0.0508,157.343,0.052,3.514
35.9,0.63,0.7722,0.0578,0.0473,146.157,0.048,3.154
37.6,0.66,0.7775,0.0511,0.0435,134.972,0.044,2.785
39.3,0.69,0.7764,0.0442,0.0394,122.295,0.040,2.406
41.0,0.72,0.7667,0.0370,0.0349,108.126,0.036,2.019
42.7,0.75,0.7470,0.0299,0.0301,93.212,0.031,1.628
44.4,0.78,0.7035,0.0226,0.0251,77.553,0.026,1.232
46.1,0.81,0.6142,0.0150,0.0199,61.893,0.020,0.818
47.9,0.84,0.4379,0.0076,0.0145,44.742,0.015,0.414
49.6,0.87,0.0127,0.0001,0.0091,28.337,0.009,0.009
