# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.2415,0.1316,197.610,0.094,8.554
1.4,0.03,0.0577,0.2385,0.1333,199.848,0.095,8.452
2.7,0.06,0.1125,0.2351,0.1348,202.085,0.096,8.332
4.1,0.10,0.1645,0.2313,0.1360,204.322,0.097,8.194
5.5,0.13,0.2138,0.2270,0.1369,205.067,0.098,8.042
6.8,0.16,0.2605,0.2221,0.1375,205.813,0.098,7.869
8.2,0.19,0.3046,0.2167,0.1376,206.559,0.099,7.678
9.6,0.23,0.3465,0.2108,0.1372,205.813,0.098,7.464
10.9,0.26,0.3865,0.2040,0.1361,204.322,0.098,7.228
12.3,0.29,0.4247,0.1967,0.1344,201.339,0.096,6.970
13.6,0.32,0.4607,0.1892,0.1324,198.356,0.095,6.703
15.0,0.35,0.4947,0.1815,0.1301,195.373,0.093,6.432
16.4,0.39,0.5265,0.1736,0.1275,191.645,0.091,6.152
17.7,0.42,0.5562,0.1654,0.1247,187.171,0.089,5.863
19.1,0.45,0.5836,0.1570,0.1214,181.951,0.087,5.560
20.5,0.48,0.6085,0.1483,0.1178,176.731,0.084,5.253
21.8,0.52,0.6309,0.1393,0.1138,170.765,0.081,4.933
23.2,0.55,0.6509,0.1300,0.1095,164.054,0.078,4.604
24.5,0.58,0.6683,0.1205,0.1047,156.597,0.075,4.270
25.9,0.61,0.6828,0.1108,0.0994,149.140,0.071,3.928
27.3,0.64,0.6942,0.1008,0.0937,140.192,0.067,3.572
28.7,0.68,0.7015,0.0906,0.0874,131.243,0.063,3.212
30.0,0.71,0.7035,0.0801,0.0808,120.803,0.058,2.838
31.4,0.74,0.6982,0.0694,0.0737,110.364,0.053,2.460
32.8,0.77,0.6827,0.0584,0.0662,99.178,0.047,2.068
34.1,0.81,0.6514,0.0472,0.0584,87.247,0.042,1.673
35.5,0.84,0.5975,0.0358,0.0502,75.316,0.036,1.268
36.8,0.87,0.4972,0.0240,0.0421,63.384,0.030,0.850
38.2,0.90,0.3198,0.0120,0.0338,50.708,0.024,0.423
39.6,0.93,-0.0029,-0.0001,0.0258,38.776,0.018,-0.004
