# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0948,0.0537,14812.582,14.145,286.959
2.5,0.03,0.0485,0.0948,0.0543,14956.502,14.282,287.026
5.1,0.06,0.0960,0.0948,0.0548,15113.099,14.432,287.070
7.6,0.08,0.1425,0.0948,0.0554,15271.933,14.584,287.057
10.1,0.11,0.1879,0.0948,0.0560,15436.733,14.741,286.981
12.7,0.14,0.2595,0.0944,0.0505,13920.725,13.293,285.909
15.2,0.17,0.3050,0.0944,0.0516,14212.294,13.572,285.896
17.7,0.19,0.3175,0.0947,0.0580,15978.857,15.258,286.821
20.2,0.22,0.3584,0.0947,0.0587,16167.519,15.439,286.617
22.8,0.25,0.3979,0.0946,0.0594,16371.095,15.633,286.448
25.3,0.28,0.4361,0.0945,0.0602,16584.365,15.837,286.225
27.8,0.31,0.4725,0.0938,0.0606,16708.151,15.955,284.063
30.3,0.33,0.5073,0.0920,0.0604,16650.732,15.900,278.574
32.9,0.36,0.5405,0.0895,0.0598,16473.256,15.731,271.088
35.4,0.39,0.5722,0.0867,0.0589,16230.903,15.499,262.547
37.9,0.42,0.6054,0.0834,0.0574,15810.329,15.098,252.552
40.4,0.44,0.6394,0.0795,0.0552,15213.023,14.527,240.582
43.0,0.47,0.6694,0.0745,0.0525,14480.746,13.828,225.676
45.5,0.50,0.6963,0.0690,0.0495,13654.510,13.039,209.040
48.0,0.53,0.7208,0.0635,0.0464,12796.955,12.220,192.136
50.5,0.56,0.7374,0.0580,0.0437,12031.122,11.489,175.562
53.1,0.58,0.7495,0.0526,0.0409,11272.745,10.765,159.233
55.6,0.61,0.7578,0.0471,0.0379,10451.729,9.980,142.477
58.1,0.64,0.7618,0.0413,0.0346,9533.027,9.103,124.959
60.7,0.67,0.7570,0.0348,0.0307,8451.762,8.071,105.494
63.2,0.69,0.7383,0.0280,0.0263,7259.388,6.932,84.836
65.7,0.72,0.6942,0.0211,0.0219,6049.117,5.776,63.916
68.2,0.75,0.6075,0.0141,0.0174,4788.885,4.573,42.650
70.8,0.78,0.4329,0.0071,0.0128,3524.178,3.365,21.561
73.3,0.81,0.0047,0.0001,0.0097,2670.351,2.550,0.173
