# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0951,0.0546,10969.991,11.640,233.274
2.3,0.03,0.0482,0.0952,0.0547,10996.090,11.667,233.407
4.6,0.06,0.0963,0.0952,0.0549,11025.918,11.699,233.549
6.8,0.08,0.1440,0.0953,0.0551,11061.712,11.737,233.692
9.1,0.11,0.1915,0.0953,0.0552,11098.251,11.776,233.843
11.4,0.14,0.2386,0.0954,0.0555,11140.756,11.821,233.999
13.6,0.17,0.2853,0.0955,0.0557,11187.735,11.870,234.154
15.9,0.19,0.3317,0.0955,0.0559,11235.460,11.921,234.319
18.2,0.22,0.3775,0.0956,0.0562,11291.387,11.981,234.484
20.4,0.25,0.4227,0.0957,0.0565,11352.535,12.046,234.657
22.7,0.28,0.4674,0.0951,0.0564,11335.384,12.027,233.180
25.0,0.31,0.5118,0.0931,0.0555,11151.942,11.832,228.349
27.3,0.33,0.5558,0.0906,0.0542,10898.404,11.563,222.153
29.5,0.36,0.6007,0.0876,0.0526,10559.856,11.204,214.756
31.8,0.39,0.6426,0.0836,0.0505,10154.941,10.775,205.134
34.1,0.42,0.6782,0.0795,0.0488,9801.479,10.400,195.041
36.3,0.44,0.7109,0.0747,0.0467,9373.447,9.946,183.285
38.6,0.47,0.7399,0.0697,0.0444,8920.062,9.465,170.878
40.9,0.50,0.7653,0.0646,0.0421,8464.439,8.981,158.388
43.2,0.53,0.7859,0.0595,0.0399,8011.799,8.501,145.848
45.5,0.55,0.8031,0.0542,0.0374,7518.146,7.977,132.859
47.7,0.58,0.8190,0.0486,0.0346,6951.414,7.375,119.315
50.0,0.61,0.8353,0.0431,0.0315,6322.044,6.708,105.636
52.3,0.64,0.8499,0.0372,0.0279,5603.935,5.946,91.144
54.5,0.67,0.8626,0.0311,0.0240,4823.187,5.117,76.287
56.8,0.69,0.8658,0.0250,0.0200,4026.034,4.272,61.359
59.1,0.72,0.8458,0.0190,0.0162,3249.760,3.448,46.524
61.3,0.75,0.7894,0.0128,0.0121,2434.710,2.584,31.329
63.6,0.78,0.6314,0.0065,0.0080,1600.272,1.698,15.880
65.9,0.80,-0.0031,0.0000,0.0050,1006.695,1.068,-0.049
