# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1121,0.0430,3807.544,2.597,119.639
1.8,0.02,0.0556,0.1113,0.0433,3835.134,2.616,118.705
3.6,0.04,0.1096,0.1101,0.0435,3847.811,2.625,117.433
5.4,0.06,0.1622,0.1085,0.0434,3844.829,2.622,115.778
7.2,0.09,0.2135,0.1065,0.0432,3820.966,2.606,113.576
9.0,0.11,0.2632,0.1039,0.0427,3779.207,2.578,110.801
10.8,0.13,0.3111,0.1008,0.0421,3725.517,2.541,107.589
12.6,0.15,0.3576,0.0977,0.0414,3663.623,2.499,104.226
14.3,0.17,0.4025,0.0944,0.0406,3593.528,2.451,100.690
16.1,0.19,0.4459,0.0909,0.0397,3513.738,2.397,96.953
18.0,0.22,0.4877,0.0872,0.0387,3425.745,2.337,93.043
19.8,0.24,0.5280,0.0834,0.0376,3327.313,2.270,88.956
21.5,0.26,0.5664,0.0794,0.0364,3222.915,2.198,84.712
23.3,0.28,0.6015,0.0753,0.0352,3119.263,2.128,80.379
25.1,0.30,0.6336,0.0713,0.0341,3018.593,2.059,76.078
26.9,0.32,0.6628,0.0673,0.0330,2918.669,1.991,71.830
28.7,0.35,0.6891,0.0632,0.0318,2812.780,1.919,67.475
30.5,0.37,0.7127,0.0591,0.0305,2699.434,1.841,63.027
32.3,0.39,0.7336,0.0548,0.0291,2575.647,1.757,58.463
34.1,0.41,0.7516,0.0504,0.0276,2440.676,1.665,53.761
35.9,0.43,0.7662,0.0459,0.0259,2293.027,1.564,48.930
37.7,0.45,0.7764,0.0412,0.0241,2135.684,1.457,43.971
39.5,0.48,0.7776,0.0365,0.0223,1976.105,1.348,38.895
41.3,0.50,0.7690,0.0315,0.0204,1807.576,1.233,33.655
43.1,0.52,0.7468,0.0265,0.0184,1632.337,1.114,28.295
44.9,0.54,0.7143,0.0214,0.0162,1438.455,0.981,22.882
46.7,0.56,0.6466,0.0163,0.0141,1252.776,0.854,17.348
48.5,0.58,0.5279,0.0110,0.0122,1076.791,0.735,11.726
50.3,0.61,0.3300,0.0056,0.0102,905.280,0.618,5.943
52.1,0.63,0.0000,0.0000,0.0084,744.954,0.508,0.000
