# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1321,0.0709,6.711,0.022,1.103
0.4,0.04,0.0671,0.1320,0.0724,6.711,0.022,1.103
0.8,0.07,0.1313,0.1320,0.0739,6.711,0.022,1.103
1.3,0.11,0.1927,0.1319,0.0755,7.457,0.023,1.103
1.7,0.15,0.2511,0.1317,0.0771,7.457,0.024,1.103
2.1,0.18,0.3067,0.1315,0.0788,7.457,0.024,1.099
2.5,0.22,0.3594,0.1311,0.0805,7.457,0.025,1.099
3.0,0.26,0.4091,0.1307,0.0822,8.203,0.025,1.094
3.4,0.29,0.4561,0.1299,0.0838,8.203,0.026,1.085
3.8,0.33,0.5004,0.1286,0.0850,8.203,0.026,1.076
4.2,0.37,0.5420,0.1265,0.0858,8.203,0.026,1.059
4.6,0.40,0.5806,0.1236,0.0861,8.203,0.026,1.032
5.1,0.44,0.6162,0.1201,0.0860,8.203,0.026,1.005
5.5,0.48,0.6487,0.1160,0.0854,8.203,0.026,0.970
5.9,0.51,0.6782,0.1112,0.0844,8.203,0.026,0.930
6.3,0.55,0.7043,0.1059,0.0829,8.203,0.025,0.885
6.7,0.59,0.7272,0.0999,0.0808,7.457,0.025,0.836
7.2,0.63,0.7470,0.0933,0.0780,7.457,0.024,0.778
7.6,0.66,0.7637,0.0864,0.0748,7.457,0.023,0.721
8.0,0.70,0.7774,0.0793,0.0713,6.711,0.022,0.663
8.4,0.74,0.7884,0.0722,0.0673,6.711,0.020,0.605
8.8,0.77,0.7974,0.0649,0.0628,5.966,0.019,0.543
9.3,0.81,0.8046,0.0574,0.0577,5.220,0.018,0.480
9.7,0.85,0.8095,0.0497,0.0519,5.220,0.016,0.414
10.1,0.88,0.8113,0.0417,0.0454,4.474,0.014,0.351
10.5,0.92,0.8082,0.0336,0.0383,3.728,0.012,0.280
10.9,0.96,0.7926,0.0254,0.0306,2.983,0.009,0.214
11.4,0.99,0.7508,0.0170,0.0225,2.237,0.007,0.142
11.8,1.03,0.6326,0.0086,0.0139,1.491,0.004,0.071
12.2,1.07,0.0075,0.0000,0.0052,0.746,0.002,0.000
