# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0865,    0.0500,    9.694,    0.024,    1.148
0.6,    0.04,    0.0735,    0.0867,    0.0512,    10.440,    0.024,    1.152
1.3,    0.09,    0.1438,    0.0869,    0.0524,    10.440,    0.025,    1.152
1.9,    0.13,    0.2108,    0.0870,    0.0537,    10.440,    0.025,    1.157
2.6,    0.17,    0.2745,    0.0872,    0.0551,    11.185,    0.026,    1.161
3.2,    0.22,    0.3347,    0.0874,    0.0566,    11.185,    0.027,    1.161
3.8,    0.26,    0.3914,    0.0875,    0.0582,    11.185,    0.027,    1.161
4.5,    0.30,    0.4448,    0.0877,    0.0598,    11.931,    0.028,    1.165
5.1,    0.35,    0.4948,    0.0878,    0.0616,    11.931,    0.029,    1.165
5.8,    0.39,    0.5415,    0.0878,    0.0633,    12.677,    0.030,    1.165
6.4,    0.43,    0.5849,    0.0878,    0.0651,    12.677,    0.031,    1.165
7.1,    0.48,    0.6252,    0.0877,    0.0669,    13.423,    0.031,    1.165
7.7,    0.52,    0.6624,    0.0875,    0.0687,    13.423,    0.032,    1.161
8.4,    0.56,    0.6966,    0.0870,    0.0704,    14.168,    0.033,    1.157
9.0,    0.61,    0.7278,    0.0862,    0.0719,    14.168,    0.034,    1.143
9.7,    0.65,    0.7560,    0.0848,    0.0730,    14.168,    0.034,    1.125
10.3,    0.69,    0.7812,    0.0826,    0.0734,    14.168,    0.034,    1.099
10.9,    0.74,    0.8035,    0.0794,    0.0729,    14.168,    0.034,    1.054
11.6,    0.78,    0.8228,    0.0750,    0.0712,    14.168,    0.033,    0.996
12.2,    0.82,    0.8391,    0.0690,    0.0677,    13.423,    0.032,    0.916
12.9,    0.87,    0.8513,    0.0626,    0.0638,    12.677,    0.030,    0.832
13.5,    0.91,    0.8600,    0.0561,    0.0594,    11.931,    0.028,    0.743
14.1,    0.95,    0.8652,    0.0495,    0.0546,    10.440,    0.026,    0.658
14.8,    1.00,    0.8671,    0.0427,    0.0492,    9.694,    0.023,    0.569
15.4,    1.04,    0.8639,    0.0359,    0.0433,    8.203,    0.020,    0.476
16.0,    1.08,    0.8521,    0.0289,    0.0368,    7.457,    0.017,    0.383
16.7,    1.13,    0.8239,    0.0218,    0.0299,    5.966,    0.014,    0.289
17.3,    1.17,    0.7545,    0.0146,    0.0227,    4.474,    0.011,    0.196
18.0,    1.21,    0.5733,    0.0073,    0.0156,    2.983,    0.007,    0.098
18.6,    1.26,    -0.0003,    0.0000,    0.0086,    1.491,    0.004,    0.000
