# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0860,0.0450,566.732,0.338,18.282
2.6,0.04,0.0820,0.0861,0.0464,585.374,0.349,18.313
5.2,0.09,0.1585,0.0863,0.0482,607.000,0.362,18.353
7.9,0.13,0.2292,0.0865,0.0501,630.862,0.377,18.398
10.5,0.18,0.2941,0.0868,0.0522,657.707,0.393,18.451
13.1,0.22,0.3535,0.0870,0.0545,686.044,0.410,18.509
15.7,0.27,0.4075,0.0873,0.0569,716.618,0.428,18.571
18.3,0.31,0.4568,0.0877,0.0594,748.683,0.447,18.638
21.0,0.35,0.5020,0.0880,0.0620,781.493,0.467,18.709
23.6,0.40,0.5436,0.0883,0.0647,815.050,0.486,18.776
26.2,0.44,0.5821,0.0886,0.0673,848.606,0.506,18.843
28.8,0.49,0.6179,0.0889,0.0700,882.163,0.526,18.900
31.5,0.53,0.6517,0.0891,0.0726,914.228,0.546,18.945
34.1,0.57,0.6836,0.0892,0.0750,945.547,0.564,18.967
36.7,0.62,0.7139,0.0891,0.0773,973.884,0.581,18.949
39.3,0.66,0.7427,0.0884,0.0790,995.509,0.594,18.803
41.9,0.71,0.7702,0.0871,0.0800,1008.186,0.602,18.518
44.6,0.75,0.7964,0.0849,0.0802,1010.423,0.603,18.060
47.2,0.80,0.8210,0.0817,0.0792,998.492,0.596,17.370
49.8,0.84,0.8432,0.0771,0.0768,967.918,0.578,16.383
52.4,0.88,0.8627,0.0703,0.0720,907.517,0.542,14.937
55.0,0.93,0.8766,0.0630,0.0668,841.895,0.502,13.407
57.7,0.97,0.8879,0.0557,0.0611,769.562,0.459,11.850
60.3,1.02,0.8940,0.0482,0.0549,691.264,0.413,10.253
62.9,1.06,0.8876,0.0404,0.0483,609.237,0.364,8.598
65.5,1.11,0.8646,0.0326,0.0417,525.718,0.314,6.930
68.2,1.15,0.8161,0.0247,0.0348,438.472,0.262,5.253
70.8,1.19,0.7194,0.0167,0.0277,349.733,0.209,3.550
73.4,1.24,0.5152,0.0085,0.0204,256.521,0.153,1.802
76.0,1.28,-0.0008,0.0000,0.0130,164.054,0.098,0.000
