# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0864,0.0460,102.907,0.109,5.809
1.3,0.04,0.0701,0.0865,0.0469,105.144,0.112,5.818
2.5,0.08,0.1374,0.0866,0.0480,107.381,0.114,5.823
3.8,0.11,0.2017,0.0866,0.0490,109.618,0.117,5.827
5.1,0.15,0.2630,0.0867,0.0502,112.601,0.119,5.832
6.3,0.19,0.3210,0.0867,0.0514,115.583,0.122,5.836
7.6,0.23,0.3761,0.0868,0.0527,117.821,0.125,5.836
8.9,0.27,0.4284,0.0868,0.0539,120.803,0.128,5.836
10.1,0.30,0.4772,0.0867,0.0553,123.786,0.132,5.832
11.4,0.34,0.5234,0.0866,0.0566,126.769,0.135,5.823
12.7,0.38,0.5662,0.0863,0.0580,129.752,0.138,5.805
13.9,0.42,0.6063,0.0859,0.0593,132.735,0.141,5.778
15.2,0.46,0.6434,0.0852,0.0605,135.717,0.144,5.734
16.5,0.49,0.6777,0.0843,0.0615,137.954,0.146,5.671
17.7,0.53,0.7090,0.0830,0.0623,139.446,0.148,5.583
19.0,0.57,0.7373,0.0812,0.0628,140.937,0.149,5.462
20.3,0.61,0.7627,0.0787,0.0628,140.937,0.149,5.293
21.5,0.65,0.7851,0.0746,0.0614,137.954,0.146,5.018
22.8,0.68,0.8042,0.0691,0.0589,131.989,0.140,4.648
24.1,0.72,0.8190,0.0634,0.0560,125.278,0.133,4.266
25.3,0.76,0.8301,0.0576,0.0528,118.566,0.126,3.879
26.6,0.80,0.8376,0.0517,0.0494,110.364,0.118,3.483
27.9,0.84,0.8420,0.0457,0.0454,102.161,0.108,3.074
29.2,0.88,0.8437,0.0395,0.0410,91.721,0.098,2.660
30.4,0.91,0.8424,0.0333,0.0360,80.536,0.086,2.237
31.7,0.95,0.8369,0.0268,0.0305,68.604,0.073,1.806
33.0,0.99,0.8215,0.0203,0.0244,54.436,0.058,1.361
34.2,1.03,0.7649,0.0136,0.0182,41.013,0.043,0.912
35.5,1.07,0.5877,0.0068,0.0124,27.591,0.029,0.458
36.8,1.10,-0.0022,0.0000,0.0067,14.914,0.016,0.000
