# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0798,0.0294,262.486,0.193,13.999
1.4,0.03,0.0741,0.0797,0.0302,269.943,0.198,13.967
2.9,0.06,0.1440,0.0795,0.0310,276.655,0.203,13.936
4.3,0.08,0.2097,0.0792,0.0319,284.112,0.209,13.887
5.7,0.11,0.2713,0.0789,0.0327,292.314,0.215,13.834
7.2,0.14,0.3287,0.0785,0.0336,299.771,0.220,13.767
8.6,0.17,0.3827,0.0781,0.0344,307.228,0.226,13.687
10.0,0.20,0.4327,0.0775,0.0352,314.685,0.231,13.580
11.4,0.22,0.4792,0.0767,0.0360,321.397,0.236,13.438
12.9,0.25,0.5222,0.0756,0.0366,326.617,0.240,13.251
14.3,0.28,0.5620,0.0743,0.0372,331.836,0.244,13.020
15.7,0.31,0.5990,0.0727,0.0376,334.819,0.246,12.749
17.2,0.34,0.6330,0.0708,0.0377,337.056,0.247,12.415
18.6,0.37,0.6644,0.0685,0.0377,336.311,0.247,12.015
20.0,0.39,0.6930,0.0657,0.0373,333.328,0.245,11.525
21.5,0.42,0.7186,0.0623,0.0366,326.617,0.240,10.920
22.9,0.45,0.7415,0.0584,0.0354,316.177,0.232,10.240
24.3,0.48,0.7616,0.0544,0.0342,304.991,0.224,9.541
25.7,0.51,0.7789,0.0504,0.0327,292.314,0.215,8.830
27.2,0.53,0.7929,0.0462,0.0311,277.400,0.204,8.091
28.6,0.56,0.8041,0.0419,0.0293,261.741,0.192,7.344
30.1,0.59,0.8122,0.0376,0.0273,243.844,0.179,6.588
31.5,0.62,0.8170,0.0331,0.0251,223.710,0.164,5.805
32.9,0.65,0.8145,0.0286,0.0227,202.830,0.149,5.018
34.4,0.67,0.8109,0.0240,0.0200,178.222,0.131,4.212
35.8,0.70,0.7954,0.0194,0.0171,152.868,0.112,3.394
37.2,0.73,0.7609,0.0146,0.0140,125.278,0.092,2.562
38.7,0.76,0.6858,0.0098,0.0108,96.941,0.071,1.717
40.1,0.79,0.5088,0.0049,0.0076,67.859,0.050,0.863
41.5,0.82,-0.0062,0.0000,0.0045,40.268,0.030,-0.004
