# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1196,    0.0667,    347.496,    0.101,    9.390
2.9,    0.04,    0.0761,    0.1197,    0.0687,    357.936,    0.104,    9.408
5.8,    0.09,    0.1478,    0.1199,    0.0709,    369.121,    0.107,    9.421
8.7,    0.13,    0.2151,    0.1201,    0.0732,    381.053,    0.110,    9.439
11.6,    0.17,    0.2782,    0.1204,    0.0756,    393.730,    0.114,    9.457
14.5,    0.22,    0.3372,    0.1206,    0.0781,    407.152,    0.118,    9.475
17.4,    0.26,    0.3920,    0.1209,    0.0808,    421.320,    0.122,    9.497
20.3,    0.31,    0.4430,    0.1212,    0.0836,    436.234,    0.126,    9.524
23.2,    0.35,    0.4902,    0.1215,    0.0866,    451.148,    0.131,    9.546
26.1,    0.39,    0.5338,    0.1219,    0.0897,    467.554,    0.135,    9.573
29.0,    0.44,    0.5742,    0.1221,    0.0928,    483.959,    0.140,    9.590
31.9,    0.48,    0.6117,    0.1220,    0.0958,    499.619,    0.145,    9.586
34.8,    0.52,    0.6466,    0.1215,    0.0984,    513.042,    0.148,    9.546
37.6,    0.57,    0.6788,    0.1203,    0.1006,    524.227,    0.152,    9.452
40.5,    0.61,    0.7084,    0.1185,    0.1023,    533.175,    0.154,    9.310
43.5,    0.65,    0.7355,    0.1159,    0.1032,    537.650,    0.156,    9.106
46.4,    0.70,    0.7603,    0.1123,    0.1032,    537.650,    0.156,    8.821
49.3,    0.74,    0.7842,    0.1056,    0.1000,    521.244,    0.151,    8.296
52.1,    0.79,    0.8056,    0.0977,    0.0954,    497.382,    0.144,    7.678
55.0,    0.83,    0.8247,    0.0895,    0.0901,    469.791,    0.136,    7.033
57.9,    0.87,    0.8413,    0.0812,    0.0842,    439.217,    0.127,    6.374
60.8,    0.92,    0.8555,    0.0726,    0.0778,    405.661,    0.117,    5.707
63.7,    0.96,    0.8671,    0.0640,    0.0708,    369.121,    0.107,    5.022
66.7,    1.00,    0.8757,    0.0551,    0.0632,    329.599,    0.095,    4.333
69.5,    1.05,    0.8814,    0.0463,    0.0550,    286.349,    0.083,    3.634
72.4,    1.09,    0.8823,    0.0376,    0.0465,    242.352,    0.070,    2.949
75.3,    1.14,    0.8757,    0.0288,    0.0373,    194.628,    0.056,    2.264
78.2,    1.18,    0.8514,    0.0197,    0.0273,    142.429,    0.041,    1.548
81.1,    1.22,    0.7548,    0.0101,    0.0164,    85.755,    0.025,    0.796
84.0,    1.27,    0.0149,    0.0001,    0.0068,    35.048,    0.010,    0.004
