# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1199,    0.0699,    7.457,    0.008,    0.703
0.8,    0.04,    0.0725,    0.1201,    0.0716,    7.457,    0.008,    0.703
1.6,    0.09,    0.1415,    0.1203,    0.0735,    7.457,    0.008,    0.703
2.4,    0.13,    0.2070,    0.1205,    0.0756,    8.203,    0.008,    0.703
3.1,    0.17,    0.2688,    0.1208,    0.0777,    8.203,    0.009,    0.707
3.9,    0.22,    0.3272,    0.1209,    0.0799,    8.203,    0.009,    0.707
4.7,    0.26,    0.3822,    0.1210,    0.0821,    8.948,    0.009,    0.707
5.5,    0.30,    0.4338,    0.1209,    0.0843,    8.948,    0.009,    0.707
6.3,    0.35,    0.4821,    0.1206,    0.0865,    8.948,    0.010,    0.703
7.1,    0.39,    0.5273,    0.1201,    0.0886,    9.694,    0.010,    0.703
7.8,    0.43,    0.5692,    0.1192,    0.0906,    9.694,    0.010,    0.698
8.6,    0.48,    0.6081,    0.1181,    0.0924,    9.694,    0.010,    0.689
9.4,    0.52,    0.6438,    0.1165,    0.0939,    9.694,    0.011,    0.681
10.2,    0.56,    0.6764,    0.1144,    0.0951,    9.694,    0.011,    0.667
11.0,    0.61,    0.7059,    0.1119,    0.0960,    10.440,    0.011,    0.654
11.8,    0.65,    0.7325,    0.1087,    0.0962,    10.440,    0.011,    0.636
12.5,    0.69,    0.7562,    0.1043,    0.0955,    10.440,    0.011,    0.609
13.3,    0.74,    0.7775,    0.0981,    0.0928,    9.694,    0.010,    0.574
14.1,    0.78,    0.7954,    0.0914,    0.0894,    9.694,    0.010,    0.534
14.9,    0.82,    0.8105,    0.0845,    0.0857,    8.948,    0.010,    0.494
15.6,    0.87,    0.8228,    0.0775,    0.0814,    8.948,    0.009,    0.454
16.5,    0.91,    0.8328,    0.0702,    0.0766,    8.203,    0.009,    0.409
17.2,    0.95,    0.8408,    0.0627,    0.0710,    7.457,    0.008,    0.365
18.0,    0.99,    0.8469,    0.0549,    0.0645,    6.711,    0.007,    0.320
18.8,    1.04,    0.8512,    0.0467,    0.0569,    5.966,    0.006,    0.271
19.6,    1.08,    0.8519,    0.0380,    0.0483,    5.220,    0.005,    0.222
20.3,    1.12,    0.8448,    0.0289,    0.0384,    3.728,    0.004,    0.169
21.1,    1.17,    0.8201,    0.0194,    0.0276,    2.983,    0.003,    0.111
21.9,    1.21,    0.7355,    0.0098,    0.0161,    1.491,    0.002,    0.058
22.7,    1.25,    0.0012,    0.0000,    0.0042,    0.746,    0.000,    0.000
