# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1196,    0.0672,    319.160,    0.095,    8.834
2.8,    0.04,    0.0760,    0.1198,    0.0692,    328.854,    0.098,    8.848
5.6,    0.09,    0.1477,    0.1200,    0.0713,    339.293,    0.101,    8.861
8.5,    0.13,    0.2152,    0.1202,    0.0736,    349.733,    0.104,    8.879
11.3,    0.18,    0.2784,    0.1204,    0.0760,    360.919,    0.108,    8.896
14.1,    0.22,    0.3375,    0.1207,    0.0785,    372.850,    0.111,    8.914
16.9,    0.26,    0.3925,    0.1210,    0.0812,    385.527,    0.115,    8.936
19.8,    0.31,    0.4436,    0.1213,    0.0840,    398.949,    0.119,    8.959
22.6,    0.35,    0.4910,    0.1216,    0.0870,    413.118,    0.123,    8.981
25.4,    0.40,    0.5349,    0.1219,    0.0900,    428.032,    0.128,    9.003
28.3,    0.44,    0.5757,    0.1220,    0.0930,    442.200,    0.132,    9.012
31.1,    0.48,    0.6136,    0.1218,    0.0958,    455.623,    0.136,    8.994
33.9,    0.53,    0.6486,    0.1211,    0.0983,    467.554,    0.139,    8.941
36.7,    0.57,    0.6810,    0.1197,    0.1003,    477.248,    0.142,    8.843
39.6,    0.61,    0.7107,    0.1177,    0.1018,    483.959,    0.144,    8.696
42.4,    0.66,    0.7378,    0.1150,    0.1026,    487.688,    0.146,    8.496
45.2,    0.70,    0.7626,    0.1112,    0.1024,    486.942,    0.145,    8.211
48.0,    0.75,    0.7864,    0.1041,    0.0987,    469.045,    0.140,    7.687
50.8,    0.79,    0.8074,    0.0962,    0.0941,    447.420,    0.134,    7.104
53.7,    0.83,    0.8261,    0.0880,    0.0888,    422.066,    0.126,    6.499
56.5,    0.88,    0.8422,    0.0796,    0.0830,    394.475,    0.118,    5.876
59.3,    0.92,    0.8558,    0.0711,    0.0766,    363.902,    0.109,    5.249
62.1,    0.97,    0.8665,    0.0624,    0.0696,    330.345,    0.099,    4.608
65.0,    1.01,    0.8746,    0.0536,    0.0618,    293.806,    0.088,    3.959
67.8,    1.05,    0.8796,    0.0448,    0.0536,    255.029,    0.076,    3.309
70.6,    1.10,    0.8795,    0.0360,    0.0449,    213.270,    0.064,    2.660
73.4,    1.14,    0.8710,    0.0272,    0.0357,    169.274,    0.051,    2.011
76.3,    1.19,    0.8432,    0.0184,    0.0259,    123.040,    0.037,    1.361
79.1,    1.23,    0.7440,    0.0093,    0.0154,    73.079,    0.022,    0.689
81.9,    1.27,    -0.0877,    -0.0005,    0.0069,    32.811,    0.010,    -0.036
