# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1207,    0.0520,    52.199,    0.062,    4.484
0.8,    0.03,    0.0628,    0.1198,    0.0527,    52.945,    0.063,    4.453
1.5,    0.06,    0.1229,    0.1188,    0.0534,    53.690,    0.064,    4.413
2.2,    0.08,    0.1802,    0.1176,    0.0540,    54.436,    0.065,    4.368
3.0,    0.11,    0.2348,    0.1163,    0.0547,    55.182,    0.066,    4.319
3.8,    0.14,    0.2866,    0.1147,    0.0552,    55.927,    0.066,    4.261
4.5,    0.17,    0.3355,    0.1130,    0.0558,    55.927,    0.067,    4.199
5.2,    0.19,    0.3816,    0.1110,    0.0562,    56.673,    0.067,    4.124
6.0,    0.22,    0.4250,    0.1087,    0.0564,    56.673,    0.068,    4.035
6.8,    0.25,    0.4657,    0.1060,    0.0565,    56.673,    0.068,    3.937
7.5,    0.28,    0.5036,    0.1029,    0.0564,    56.673,    0.068,    3.821
8.2,    0.30,    0.5388,    0.0994,    0.0560,    56.673,    0.067,    3.692
9.0,    0.33,    0.5711,    0.0957,    0.0555,    55.927,    0.067,    3.554
9.7,    0.36,    0.6007,    0.0916,    0.0547,    55.182,    0.066,    3.403
10.5,    0.39,    0.6274,    0.0872,    0.0537,    53.690,    0.065,    3.238
11.2,    0.41,    0.6513,    0.0826,    0.0525,    52.945,    0.063,    3.069
12.0,    0.44,    0.6724,    0.0779,    0.0511,    51.453,    0.061,    2.896
12.7,    0.47,    0.6909,    0.0730,    0.0496,    49.962,    0.060,    2.713
13.5,    0.50,    0.7069,    0.0680,    0.0478,    47.725,    0.057,    2.527
14.2,    0.52,    0.7204,    0.0628,    0.0457,    46.233,    0.055,    2.331
14.9,    0.55,    0.7314,    0.0574,    0.0433,    43.251,    0.052,    2.131
15.7,    0.58,    0.7399,    0.0518,    0.0405,    41.013,    0.049,    1.922
16.5,    0.61,    0.7457,    0.0458,    0.0373,    37.285,    0.045,    1.704
17.2,    0.63,    0.7478,    0.0397,    0.0337,    33.556,    0.040,    1.477
17.9,    0.66,    0.7443,    0.0333,    0.0296,    29.828,    0.036,    1.237
18.7,    0.69,    0.7322,    0.0267,    0.0252,    25.354,    0.030,    0.992
19.4,    0.72,    0.7028,    0.0202,    0.0206,    20.880,    0.025,    0.747
20.2,    0.75,    0.6373,    0.0135,    0.0158,    15.660,    0.019,    0.503
20.9,    0.77,    0.4722,    0.0068,    0.0111,    11.185,    0.013,    0.254
21.7,    0.80,    -0.0001,    0.0000,    0.0070,    6.711,    0.008,    0.000
