# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0929,0.0483,263.232,0.629,17.588
0.8,0.03,0.0568,0.0928,0.0483,263.232,0.629,17.570
1.7,0.06,0.1135,0.0927,0.0483,263.232,0.629,17.548
2.5,0.09,0.1697,0.0924,0.0483,263.232,0.629,17.504
3.4,0.12,0.2255,0.0920,0.0483,263.232,0.629,17.428
4.2,0.15,0.2806,0.0914,0.0482,262.486,0.628,17.317
5.1,0.18,0.3347,0.0906,0.0481,261.741,0.626,17.166
5.9,0.21,0.3875,0.0896,0.0479,260.995,0.623,16.961
6.8,0.24,0.4383,0.0883,0.0477,259.504,0.620,16.712
7.7,0.27,0.4869,0.0866,0.0474,258.012,0.617,16.405
8.5,0.30,0.5331,0.0847,0.0470,256.521,0.612,16.040
9.4,0.33,0.5764,0.0825,0.0466,253.538,0.606,15.618
10.2,0.36,0.6168,0.0799,0.0460,250.555,0.598,15.124
11.1,0.38,0.6539,0.0770,0.0453,246.827,0.589,14.572
11.9,0.41,0.6876,0.0737,0.0444,242.352,0.578,13.959
12.8,0.44,0.7178,0.0701,0.0433,236.387,0.564,13.273
13.6,0.47,0.7444,0.0660,0.0420,228.930,0.546,12.500
14.5,0.50,0.7668,0.0615,0.0403,219.981,0.525,11.641
15.3,0.53,0.7859,0.0569,0.0385,210.287,0.502,10.769
16.2,0.56,0.8024,0.0521,0.0365,199.102,0.476,9.875
17.0,0.59,0.8163,0.0473,0.0343,187.171,0.447,8.963
17.9,0.62,0.8271,0.0424,0.0319,173.748,0.415,8.029
18.7,0.65,0.8340,0.0374,0.0292,158.834,0.380,7.082
19.6,0.68,0.8367,0.0323,0.0263,143.174,0.342,6.121
20.4,0.71,0.8352,0.0271,0.0231,126.023,0.300,5.133
21.3,0.74,0.8253,0.0218,0.0196,106.635,0.255,4.132
22.1,0.77,0.7993,0.0165,0.0158,86.501,0.206,3.118
23.0,0.80,0.7410,0.0110,0.0119,64.876,0.155,2.091
23.9,0.83,0.5811,0.0056,0.0079,43.251,0.103,1.050
24.7,0.86,0.0009,0.0000,0.0041,22.371,0.054,0.000
