# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1201,0.0728,14.168,0.012,1.050
1.0,0.05,0.0726,0.1203,0.0746,14.168,0.013,1.050
2.0,0.09,0.1418,0.1205,0.0765,14.914,0.013,1.050
3.0,0.14,0.2074,0.1208,0.0786,14.914,0.013,1.054
4.0,0.18,0.2696,0.1210,0.0808,15.660,0.014,1.054
5.0,0.23,0.3282,0.1213,0.0832,16.405,0.014,1.059
6.0,0.27,0.3833,0.1216,0.0857,16.405,0.014,1.063
7.0,0.32,0.4350,0.1217,0.0882,17.151,0.015,1.063
8.0,0.36,0.4835,0.1217,0.0907,17.151,0.015,1.063
8.9,0.41,0.5289,0.1215,0.0931,17.897,0.016,1.059
10.0,0.45,0.5710,0.1211,0.0954,18.642,0.016,1.059
11.0,0.50,0.6102,0.1202,0.0976,18.642,0.016,1.050
11.9,0.54,0.6463,0.1190,0.0994,19.388,0.017,1.036
13.0,0.59,0.6794,0.1173,0.1010,19.388,0.017,1.023
13.9,0.63,0.7094,0.1150,0.1022,19.388,0.017,1.005
14.9,0.68,0.7364,0.1122,0.1029,20.134,0.017,0.979
15.9,0.72,0.7605,0.1084,0.1027,20.134,0.017,0.947
16.9,0.77,0.7822,0.1027,0.1005,19.388,0.017,0.899
17.9,0.81,0.8009,0.0956,0.0967,18.642,0.016,0.836
18.9,0.86,0.8166,0.0884,0.0926,17.897,0.015,0.770
19.9,0.90,0.8295,0.0810,0.0879,17.151,0.015,0.707
20.9,0.95,0.8398,0.0734,0.0827,15.660,0.014,0.641
21.9,0.99,0.8482,0.0655,0.0765,14.914,0.013,0.574
22.9,1.04,0.8546,0.0574,0.0695,13.423,0.012,0.503
23.9,1.08,0.8593,0.0486,0.0611,11.931,0.010,0.423
24.9,1.13,0.8607,0.0394,0.0515,9.694,0.009,0.343
25.9,1.17,0.8551,0.0297,0.0407,8.203,0.007,0.258
26.9,1.22,0.8325,0.0199,0.0291,5.966,0.005,0.173
27.9,1.26,0.7531,0.0100,0.0167,2.983,0.003,0.089
28.9,1.31,0.0130,0.0000,0.0043,0.746,0.001,0.000
