# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0901,0.0529,4.474,0.014,0.672
0.5,0.04,0.0720,0.0903,0.0541,4.474,0.014,0.676
0.9,0.09,0.1410,0.0904,0.0554,4.474,0.015,0.676
1.4,0.13,0.2067,0.0906,0.0568,4.474,0.015,0.676
1.9,0.17,0.2693,0.0908,0.0582,4.474,0.015,0.681
2.4,0.22,0.3285,0.0910,0.0598,5.220,0.016,0.681
2.9,0.26,0.3845,0.0911,0.0614,5.220,0.016,0.681
3.4,0.30,0.4372,0.0912,0.0631,5.220,0.017,0.681
3.8,0.35,0.4867,0.0913,0.0648,5.220,0.017,0.681
4.3,0.39,0.5330,0.0913,0.0666,5.220,0.018,0.681
4.8,0.43,0.5762,0.0913,0.0684,5.966,0.018,0.681
5.3,0.47,0.6163,0.0911,0.0702,5.966,0.019,0.681
5.8,0.52,0.6535,0.0909,0.0721,5.966,0.019,0.681
6.3,0.56,0.6878,0.0904,0.0738,5.966,0.020,0.676
6.7,0.60,0.7192,0.0894,0.0752,5.966,0.020,0.667
7.2,0.65,0.7477,0.0876,0.0759,5.966,0.020,0.654
7.7,0.69,0.7732,0.0850,0.0760,5.966,0.020,0.636
8.1,0.73,0.7958,0.0815,0.0752,5.966,0.020,0.609
8.6,0.78,0.8154,0.0770,0.0734,5.966,0.019,0.574
9.1,0.82,0.8321,0.0707,0.0697,5.966,0.018,0.529
9.6,0.86,0.8446,0.0642,0.0656,5.220,0.017,0.480
10.1,0.91,0.8534,0.0575,0.0611,5.220,0.016,0.431
10.6,0.95,0.8585,0.0507,0.0561,4.474,0.015,0.378
11.0,0.99,0.8568,0.0439,0.0508,4.474,0.013,0.329
11.5,1.04,0.8443,0.0369,0.0453,3.728,0.012,0.276
12.0,1.08,0.8165,0.0298,0.0393,2.983,0.010,0.222
12.5,1.12,0.7650,0.0225,0.0330,2.983,0.009,0.169
13.0,1.17,0.6689,0.0151,0.0264,2.237,0.007,0.111
13.5,1.21,0.4745,0.0077,0.0196,1.491,0.005,0.058
13.9,1.25,0.0195,0.0002,0.0129,0.746,0.003,0.000
