# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0932,    0.0342,    2524.940,    1.608,    83.560
1.5,    0.02,    0.0509,    0.0912,    0.0329,    2426.507,    1.545,    81.776
3.0,    0.04,    0.1025,    0.0890,    0.0319,    2351.937,    1.497,    79.774
4.5,    0.06,    0.1533,    0.0867,    0.0312,    2298.247,    1.463,    77.742
6.0,    0.07,    0.2017,    0.0844,    0.0308,    2267.673,    1.443,    75.686
7.6,    0.09,    0.2504,    0.0819,    0.0301,    2216.220,    1.411,    73.480
9.1,    0.11,    0.2967,    0.0795,    0.0295,    2177.444,    1.386,    71.287
10.6,    0.13,    0.3427,    0.0770,    0.0289,    2129.719,    1.356,    69.028
12.1,    0.15,    0.3868,    0.0743,    0.0282,    2081.248,    1.325,    66.621
13.6,    0.17,    0.4285,    0.0716,    0.0276,    2035.761,    1.296,    64.174
15.1,    0.18,    0.4681,    0.0688,    0.0270,    1989.527,    1.266,    61.648
16.6,    0.20,    0.5066,    0.0657,    0.0262,    1933.600,    1.231,    58.943
18.1,    0.22,    0.5430,    0.0626,    0.0254,    1873.944,    1.193,    56.145
19.6,    0.24,    0.5799,    0.0593,    0.0244,    1800.865,    1.147,    53.192
21.1,    0.26,    0.6123,    0.0560,    0.0235,    1735.244,    1.105,    50.252
22.7,    0.28,    0.6423,    0.0527,    0.0226,    1668.131,    1.062,    47.293
24.2,    0.29,    0.6693,    0.0495,    0.0217,    1602.509,    1.020,    44.375
25.7,    0.31,    0.6943,    0.0462,    0.0208,    1530.922,    0.975,    41.395
27.2,    0.33,    0.7154,    0.0428,    0.0198,    1457.843,    0.928,    38.357
28.7,    0.35,    0.7335,    0.0393,    0.0187,    1379.545,    0.878,    35.248
30.2,    0.37,    0.7480,    0.0358,    0.0176,    1295.281,    0.824,    32.067
31.7,    0.39,    0.7585,    0.0321,    0.0163,    1205.051,    0.767,    28.807
33.2,    0.40,    0.7641,    0.0284,    0.0150,    1108.110,    0.705,    25.479
34.7,    0.42,    0.7625,    0.0246,    0.0136,    1006.695,    0.641,    22.085
36.3,    0.44,    0.7488,    0.0208,    0.0122,    900.805,    0.574,    18.611
37.8,    0.46,    0.7165,    0.0168,    0.0108,    793.425,    0.505,    15.053
39.3,    0.48,    0.6594,    0.0127,    0.0092,    679.333,    0.433,    11.410
40.8,    0.50,    0.5577,    0.0086,    0.0076,    561.512,    0.358,    7.682
42.3,    0.51,    0.3708,    0.0043,    0.0060,    441.454,    0.281,    3.874
43.8,    0.53,    -0.0024,    0.0000,    0.0044,    325.871,    0.207,    -0.018
