# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0934,    0.0400,    5102.824,    2.707,    120.596
1.8,    0.02,    0.0417,    0.0922,    0.0399,    5084.927,    2.698,    119.008
3.6,    0.04,    0.0825,    0.0908,    0.0397,    5062.556,    2.686,    117.251
5.4,    0.05,    0.1224,    0.0893,    0.0395,    5035.711,    2.672,    115.325
7.1,    0.07,    0.1613,    0.0877,    0.0393,    5005.138,    2.655,    113.225
8.9,    0.09,    0.1988,    0.0860,    0.0390,    4974.564,    2.639,    111.001
10.7,    0.11,    0.2352,    0.0841,    0.0387,    4936.533,    2.619,    108.590
12.5,    0.13,    0.2702,    0.0821,    0.0384,    4896.265,    2.597,    106.068
14.3,    0.14,    0.3038,    0.0801,    0.0381,    4851.523,    2.574,    103.394
16.0,    0.16,    0.3360,    0.0779,    0.0377,    4801.561,    2.547,    100.592
17.8,    0.18,    0.3666,    0.0756,    0.0372,    4743.397,    2.516,    97.581
19.6,    0.20,    0.3968,    0.0729,    0.0365,    4651.676,    2.468,    94.156
21.4,    0.22,    0.4250,    0.0697,    0.0356,    4530.127,    2.403,    90.032
23.2,    0.23,    0.4515,    0.0663,    0.0345,    4391.427,    2.330,    85.584
24.9,    0.25,    0.4764,    0.0627,    0.0333,    4240.795,    2.250,    80.971
26.7,    0.27,    0.4993,    0.0590,    0.0320,    4081.215,    2.165,    76.234
28.5,    0.29,    0.5205,    0.0553,    0.0307,    3912.687,    2.076,    71.416
30.3,    0.31,    0.5392,    0.0515,    0.0293,    3735.211,    1.982,    66.483
32.1,    0.33,    0.5557,    0.0476,    0.0278,    3545.057,    1.881,    61.421
33.8,    0.34,    0.5691,    0.0436,    0.0263,    3347.447,    1.776,    56.261
35.6,    0.36,    0.5791,    0.0395,    0.0246,    3140.142,    1.666,    51.012
37.4,    0.38,    0.5848,    0.0354,    0.0229,    2922.398,    1.551,    45.674
39.2,    0.40,    0.5796,    0.0313,    0.0214,    2730.753,    1.449,    40.372
41.0,    0.42,    0.5601,    0.0271,    0.0201,    2563.716,    1.360,    35.034
42.8,    0.43,    0.5307,    0.0228,    0.0186,    2375.054,    1.260,    29.469
44.6,    0.45,    0.4884,    0.0185,    0.0171,    2184.901,    1.159,    23.949
46.3,    0.47,    0.4263,    0.0141,    0.0156,    1982.816,    1.052,    18.242
48.1,    0.49,    0.3334,    0.0095,    0.0138,    1762.089,    0.935,    12.206
49.9,    0.51,    0.1981,    0.0047,    0.0121,    1538.379,    0.816,    6.107
51.7,    0.52,    0.0002,    0.0000,    0.0104,    1323.617,    0.702,    0.004
