# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0823,    0.0277,    806.847,    0.700,    39.665
1.1,    0.02,    0.0544,    0.0806,    0.0273,    792.679,    0.688,    38.860
2.2,    0.04,    0.1084,    0.0788,    0.0268,    779.256,    0.677,    38.019
3.4,    0.06,    0.1614,    0.0770,    0.0264,    766.579,    0.665,    37.129
4.4,    0.07,    0.2134,    0.0751,    0.0259,    753.903,    0.654,    36.200
5.5,    0.09,    0.2639,    0.0731,    0.0255,    741.226,    0.643,    35.225
6.7,    0.11,    0.3128,    0.0709,    0.0251,    728.549,    0.633,    34.207
7.8,    0.13,    0.3597,    0.0687,    0.0246,    716.618,    0.622,    33.144
8.9,    0.15,    0.4044,    0.0664,    0.0242,    703.941,    0.611,    32.032
10.0,    0.17,    0.4468,    0.0640,    0.0238,    690.518,    0.600,    30.875
11.1,    0.18,    0.4865,    0.0615,    0.0233,    677.095,    0.588,    29.674
12.2,    0.20,    0.5236,    0.0589,    0.0228,    662.927,    0.576,    28.424
13.3,    0.22,    0.5577,    0.0563,    0.0223,    648.013,    0.563,    27.125
14.4,    0.24,    0.5891,    0.0535,    0.0218,    632.353,    0.549,    25.809
15.6,    0.26,    0.6183,    0.0507,    0.0211,    615.202,    0.534,    24.452
16.7,    0.28,    0.6452,    0.0478,    0.0205,    595.068,    0.517,    23.060
17.7,    0.29,    0.6698,    0.0449,    0.0197,    574.189,    0.498,    21.636
18.9,    0.31,    0.6913,    0.0418,    0.0189,    551.072,    0.478,    20.177
20.0,    0.33,    0.7100,    0.0387,    0.0181,    525.718,    0.457,    18.678
21.1,    0.35,    0.7259,    0.0356,    0.0171,    498.128,    0.433,    17.143
22.2,    0.37,    0.7389,    0.0323,    0.0161,    468.300,    0.407,    15.578
23.3,    0.39,    0.7485,    0.0290,    0.0150,    435.489,    0.378,    13.972
24.5,    0.41,    0.7531,    0.0256,    0.0138,    399.695,    0.347,    12.330
25.5,    0.42,    0.7489,    0.0221,    0.0125,    363.902,    0.316,    10.658
26.6,    0.44,    0.7338,    0.0186,    0.0112,    325.125,    0.283,    8.959
27.8,    0.46,    0.7048,    0.0150,    0.0098,    284.857,    0.247,    7.228
28.9,    0.48,    0.6546,    0.0113,    0.0083,    240.861,    0.209,    5.462
30.0,    0.50,    0.5628,    0.0076,    0.0067,    196.119,    0.170,    3.674
31.1,    0.52,    0.3837,    0.0038,    0.0051,    149.140,    0.130,    1.842
32.2,    0.53,    -0.0043,    0.0000,    0.0036,    105.144,    0.091,    -0.013
