# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0904,    0.0426,    65.622,    0.313,    8.194
0.6,    0.04,    0.0743,    0.0902,    0.0436,    67.113,    0.320,    8.185
1.2,    0.07,    0.1452,    0.0901,    0.0445,    68.604,    0.327,    8.167
1.8,    0.11,    0.2125,    0.0898,    0.0455,    70.096,    0.334,    8.145
2.4,    0.14,    0.2764,    0.0895,    0.0465,    71.587,    0.341,    8.118
3.0,    0.18,    0.3369,    0.0891,    0.0475,    73.079,    0.348,    8.078
3.7,    0.22,    0.3939,    0.0885,    0.0484,    74.570,    0.355,    8.025
4.2,    0.25,    0.4480,    0.0877,    0.0492,    75.316,    0.361,    7.953
4.9,    0.29,    0.4986,    0.0866,    0.0499,    76.807,    0.366,    7.856
5.5,    0.32,    0.5463,    0.0853,    0.0504,    77.553,    0.370,    7.731
6.1,    0.36,    0.5908,    0.0835,    0.0508,    78.298,    0.372,    7.575
6.7,    0.39,    0.6324,    0.0813,    0.0508,    78.298,    0.372,    7.371
7.3,    0.43,    0.6707,    0.0786,    0.0505,    77.553,    0.370,    7.130
7.9,    0.47,    0.7057,    0.0755,    0.0499,    76.807,    0.366,    6.846
8.5,    0.50,    0.7375,    0.0719,    0.0490,    75.316,    0.360,    6.526
9.1,    0.54,    0.7657,    0.0681,    0.0479,    73.824,    0.351,    6.179
9.7,    0.57,    0.7904,    0.0640,    0.0465,    71.587,    0.341,    5.805
10.3,    0.61,    0.8118,    0.0598,    0.0450,    69.350,    0.330,    5.422
11.0,    0.65,    0.8299,    0.0554,    0.0431,    66.367,    0.316,    5.022
11.5,    0.68,    0.8450,    0.0508,    0.0410,    62.639,    0.301,    4.608
12.2,    0.72,    0.8573,    0.0461,    0.0386,    59.656,    0.283,    4.181
12.8,    0.75,    0.8671,    0.0413,    0.0359,    55.182,    0.263,    3.745
13.4,    0.79,    0.8740,    0.0364,    0.0329,    50.708,    0.241,    3.305
14.0,    0.83,    0.8785,    0.0315,    0.0296,    45.488,    0.217,    2.856
14.6,    0.86,    0.8793,    0.0264,    0.0259,    39.522,    0.190,    2.393
15.2,    0.90,    0.8717,    0.0213,    0.0219,    33.556,    0.161,    1.926
15.8,    0.93,    0.8500,    0.0161,    0.0177,    26.845,    0.129,    1.459
16.4,    0.97,    0.8009,    0.0108,    0.0131,    20.134,    0.096,    0.979
17.0,    1.01,    0.6700,    0.0054,    0.0082,    12.677,    0.060,    0.494
17.6,    1.04,    -0.0029,    0.0000,    0.0034,    5.220,    0.025,    0.000
