# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0905,    0.0447,    8.203,    0.082,    2.051
0.3,    0.04,    0.0713,    0.0903,    0.0455,    8.948,    0.083,    2.046
0.6,    0.07,    0.1397,    0.0901,    0.0463,    8.948,    0.085,    2.042
0.9,    0.11,    0.2052,    0.0899,    0.0472,    8.948,    0.087,    2.037
1.2,    0.14,    0.2679,    0.0895,    0.0480,    8.948,    0.088,    2.028
1.5,    0.18,    0.3275,    0.0891,    0.0488,    9.694,    0.089,    2.019
1.8,    0.22,    0.3843,    0.0885,    0.0496,    9.694,    0.091,    2.006
2.1,    0.25,    0.4382,    0.0876,    0.0503,    9.694,    0.092,    1.988
2.4,    0.29,    0.4891,    0.0866,    0.0508,    9.694,    0.093,    1.962
2.7,    0.32,    0.5370,    0.0852,    0.0513,    9.694,    0.094,    1.931
3.0,    0.36,    0.5820,    0.0834,    0.0515,    9.694,    0.094,    1.890
3.4,    0.40,    0.6237,    0.0811,    0.0514,    9.694,    0.094,    1.842
3.7,    0.43,    0.6621,    0.0785,    0.0511,    9.694,    0.094,    1.779
3.9,    0.47,    0.6969,    0.0753,    0.0504,    9.694,    0.092,    1.708
4.2,    0.50,    0.7279,    0.0718,    0.0496,    9.694,    0.091,    1.628
4.6,    0.54,    0.7550,    0.0679,    0.0484,    8.948,    0.089,    1.539
4.9,    0.57,    0.7780,    0.0638,    0.0472,    8.948,    0.086,    1.446
5.2,    0.61,    0.7972,    0.0596,    0.0457,    8.948,    0.084,    1.352
5.5,    0.65,    0.8129,    0.0552,    0.0439,    8.203,    0.080,    1.250
5.8,    0.68,    0.8254,    0.0507,    0.0419,    8.203,    0.077,    1.148
6.1,    0.72,    0.8351,    0.0460,    0.0396,    7.457,    0.073,    1.045
6.4,    0.75,    0.8428,    0.0413,    0.0369,    7.457,    0.068,    0.934
6.7,    0.79,    0.8485,    0.0364,    0.0339,    6.711,    0.062,    0.827
7.0,    0.83,    0.8519,    0.0315,    0.0305,    5.966,    0.056,    0.712
7.3,    0.86,    0.8525,    0.0264,    0.0267,    5.220,    0.049,    0.601
7.6,    0.90,    0.8454,    0.0213,    0.0226,    4.474,    0.041,    0.485
7.9,    0.93,    0.8242,    0.0161,    0.0183,    3.728,    0.033,    0.365
8.2,    0.97,    0.7778,    0.0109,    0.0136,    2.237,    0.025,    0.245
8.5,    1.01,    0.6499,    0.0054,    0.0084,    1.491,    0.015,    0.125
8.8,    1.04,    -0.0028,    0.0000,    0.0036,    0.746,    0.007,    0.000
