# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0938,    0.0866,    1064.114,    2.541,    34.029
1.2,    0.04,    0.0399,    0.0937,    0.0840,    1032.049,    2.464,    33.976
2.4,    0.07,    0.0823,    0.0934,    0.0814,    999.238,    2.386,    33.891
3.6,    0.11,    0.1273,    0.0931,    0.0787,    966.427,    2.307,    33.775
4.9,    0.14,    0.1750,    0.0927,    0.0759,    932.871,    2.227,    33.624
6.1,    0.18,    0.2257,    0.0921,    0.0732,    898.568,    2.145,    33.419
7.3,    0.22,    0.2794,    0.0914,    0.0703,    864.266,    2.063,    33.157
8.5,    0.25,    0.3361,    0.0905,    0.0675,    829.218,    1.980,    32.810
9.7,    0.29,    0.3955,    0.0892,    0.0647,    794.170,    1.897,    32.370
10.9,    0.32,    0.4569,    0.0877,    0.0619,    760.614,    1.815,    31.809
12.1,    0.36,    0.5191,    0.0858,    0.0592,    727.057,    1.736,    31.106
13.4,    0.39,    0.5802,    0.0834,    0.0566,    695.738,    1.661,    30.235
14.6,    0.43,    0.6378,    0.0805,    0.0543,    666.656,    1.591,    29.189
15.8,    0.47,    0.6898,    0.0771,    0.0521,    639.810,    1.528,    27.979
17.0,    0.50,    0.7348,    0.0734,    0.0501,    615.948,    1.470,    26.627
18.2,    0.54,    0.7734,    0.0694,    0.0482,    592.831,    1.415,    25.181
19.4,    0.57,    0.8068,    0.0652,    0.0463,    569.715,    1.359,    23.656
20.7,    0.61,    0.8358,    0.0608,    0.0443,    545.107,    1.301,    22.072
21.9,    0.65,    0.8612,    0.0563,    0.0422,    518.261,    1.237,    20.431
23.1,    0.68,    0.8831,    0.0517,    0.0398,    489.179,    1.168,    18.740
24.3,    0.72,    0.9017,    0.0469,    0.0373,    457.860,    1.093,    17.006
25.5,    0.75,    0.9171,    0.0420,    0.0345,    423.558,    1.011,    15.240
26.7,    0.79,    0.9290,    0.0371,    0.0314,    386.273,    0.922,    13.443
27.9,    0.82,    0.9382,    0.0320,    0.0281,    346.005,    0.825,    11.619
29.1,    0.86,    0.9431,    0.0269,    0.0245,    301.263,    0.719,    9.751
30.4,    0.90,    0.9384,    0.0216,    0.0206,    253.538,    0.605,    7.842
31.6,    0.93,    0.9207,    0.0163,    0.0165,    202.830,    0.484,    5.921
32.8,    0.97,    0.8810,    0.0109,    0.0120,    147.649,    0.352,    3.968
34.0,    1.00,    0.7631,    0.0055,    0.0072,    88.738,    0.212,    1.997
35.2,    1.04,    -0.0173,    0.0000,    0.0028,    34.302,    0.083,    -0.018
