# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0859,0.0469,105.144,0.112,5.778
1.3,0.04,0.0716,0.0860,0.0479,107.381,0.114,5.783
2.6,0.08,0.1402,0.0860,0.0490,109.618,0.116,5.787
4.0,0.12,0.2056,0.0861,0.0501,112.601,0.119,5.792
5.3,0.16,0.2679,0.0862,0.0513,114.838,0.122,5.796
6.7,0.20,0.3270,0.0862,0.0526,117.821,0.125,5.800
8.0,0.24,0.3828,0.0862,0.0539,120.803,0.128,5.800
9.3,0.28,0.4354,0.0862,0.0553,123.786,0.132,5.800
10.6,0.32,0.4847,0.0861,0.0567,127.515,0.135,5.796
12.0,0.36,0.5308,0.0860,0.0582,130.497,0.138,5.787
13.3,0.40,0.5739,0.0858,0.0596,133.480,0.142,5.774
14.6,0.44,0.6138,0.0855,0.0611,137.209,0.145,5.756
16.0,0.48,0.6508,0.0851,0.0626,140.192,0.149,5.725
17.3,0.52,0.6848,0.0844,0.0639,143.174,0.152,5.680
18.6,0.56,0.7160,0.0836,0.0652,146.157,0.155,5.623
19.9,0.60,0.7444,0.0823,0.0661,148.394,0.157,5.534
21.3,0.64,0.7699,0.0802,0.0665,149.140,0.158,5.396
22.6,0.68,0.7927,0.0770,0.0658,147.649,0.157,5.178
23.9,0.72,0.8125,0.0724,0.0639,143.174,0.152,4.871
25.3,0.76,0.8290,0.0664,0.0607,135.717,0.144,4.466
26.6,0.80,0.8412,0.0602,0.0571,128.260,0.136,4.052
27.9,0.84,0.8500,0.0540,0.0532,119.312,0.127,3.634
29.2,0.88,0.8550,0.0477,0.0489,109.618,0.116,3.207
30.6,0.92,0.8565,0.0412,0.0442,99.178,0.105,2.776
31.9,0.96,0.8537,0.0347,0.0389,87.247,0.092,2.331
33.2,1.00,0.8438,0.0280,0.0330,73.824,0.079,1.882
34.6,1.04,0.8143,0.0211,0.0269,60.402,0.064,1.419
35.9,1.08,0.7383,0.0141,0.0206,46.233,0.049,0.952
37.2,1.12,0.5451,0.0071,0.0145,32.811,0.034,0.476
38.5,1.16,-0.0006,0.0000,0.0086,19.388,0.021,0.000
