# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0854,0.0404,341.531,0.233,13.910
2.1,0.04,0.0819,0.0855,0.0417,351.970,0.240,13.923
4.2,0.08,0.1587,0.0856,0.0431,363.902,0.248,13.936
6.2,0.12,0.2305,0.0857,0.0445,375.833,0.256,13.950
8.3,0.16,0.2974,0.0858,0.0460,388.510,0.265,13.963
10.3,0.20,0.3595,0.0858,0.0476,401.932,0.274,13.972
12.4,0.24,0.4169,0.0859,0.0493,416.101,0.284,13.981
14.5,0.28,0.4700,0.0859,0.0511,431.015,0.294,13.990
16.5,0.32,0.5187,0.0859,0.0529,446.674,0.305,13.990
18.6,0.36,0.5635,0.0859,0.0547,462.334,0.315,13.981
20.7,0.40,0.6045,0.0858,0.0567,477.994,0.326,13.972
22.8,0.44,0.6420,0.0857,0.0586,494.399,0.337,13.945
24.9,0.48,0.6761,0.0854,0.0605,510.804,0.348,13.901
26.9,0.52,0.7072,0.0850,0.0623,526.464,0.359,13.834
29.0,0.56,0.7354,0.0844,0.0641,541.378,0.369,13.732
31.0,0.60,0.7609,0.0834,0.0657,554.055,0.378,13.585
33.1,0.64,0.7840,0.0818,0.0667,563.003,0.384,13.327
35.2,0.68,0.8050,0.0790,0.0666,562.258,0.383,12.864
37.2,0.72,0.8241,0.0748,0.0652,550.327,0.375,12.175
39.3,0.76,0.8415,0.0688,0.0620,523.481,0.357,11.201
41.4,0.80,0.8561,0.0624,0.0582,491.416,0.335,10.160
43.5,0.84,0.8682,0.0559,0.0540,455.623,0.311,9.101
45.6,0.88,0.8774,0.0493,0.0493,416.101,0.284,8.025
47.6,0.92,0.8831,0.0426,0.0443,373.596,0.255,6.930
49.7,0.96,0.8836,0.0357,0.0387,326.617,0.223,5.814
51.7,1.00,0.8753,0.0287,0.0328,276.655,0.189,4.680
53.8,1.04,0.8446,0.0217,0.0266,224.456,0.153,3.527
55.9,1.08,0.7707,0.0146,0.0204,172.257,0.118,2.375
57.9,1.12,0.5733,0.0073,0.0143,120.803,0.082,1.197
60.0,1.16,0.0002,0.0000,0.0084,70.841,0.048,0.000
