# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1050,0.0396,131.243,0.179,10.671
0.8,0.02,0.0619,0.1033,0.0398,131.989,0.180,10.502
1.6,0.05,0.1211,0.1015,0.0400,132.735,0.181,10.315
2.3,0.07,0.1773,0.0995,0.0402,133.480,0.182,10.111
3.1,0.10,0.2307,0.0972,0.0403,133.480,0.182,9.884
3.9,0.12,0.2813,0.0948,0.0403,133.480,0.182,9.639
4.7,0.14,0.3290,0.0921,0.0401,132.735,0.181,9.364
5.5,0.17,0.3738,0.0892,0.0399,131.989,0.181,9.074
6.2,0.19,0.4155,0.0863,0.0397,131.243,0.179,8.767
7.0,0.22,0.4541,0.0831,0.0394,130.497,0.178,8.452
7.8,0.24,0.4895,0.0799,0.0390,129.006,0.176,8.122
8.6,0.26,0.5217,0.0765,0.0385,127.515,0.174,7.775
9.3,0.29,0.5515,0.0730,0.0379,126.023,0.172,7.420
10.1,0.31,0.5785,0.0694,0.0373,123.786,0.168,7.055
10.9,0.33,0.6027,0.0657,0.0365,120.803,0.165,6.681
11.7,0.36,0.6241,0.0619,0.0356,117.821,0.161,6.294
12.5,0.38,0.6424,0.0580,0.0345,114.092,0.156,5.898
13.2,0.41,0.6571,0.0540,0.0334,110.364,0.151,5.489
14.0,0.43,0.6671,0.0498,0.0321,106.635,0.145,5.067
14.8,0.45,0.6707,0.0456,0.0309,102.161,0.140,4.635
15.6,0.48,0.6681,0.0413,0.0295,97.687,0.133,4.195
16.4,0.50,0.6597,0.0369,0.0281,93.212,0.127,3.750
17.1,0.53,0.6442,0.0324,0.0265,87.993,0.120,3.296
17.9,0.55,0.6196,0.0279,0.0248,82.027,0.112,2.838
18.7,0.57,0.5832,0.0233,0.0229,76.061,0.104,2.371
19.5,0.60,0.5311,0.0187,0.0210,69.350,0.095,1.899
20.3,0.62,0.4573,0.0140,0.0190,63.384,0.086,1.423
21.0,0.65,0.3539,0.0093,0.0170,56.673,0.077,0.947
21.8,0.67,0.2080,0.0046,0.0149,49.216,0.068,0.472
22.6,0.69,0.0006,0.0000,0.0129,42.505,0.058,0.000
