# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1224,    0.2389,    5034.220,    2.090,    33.967
2.8,    0.04,    0.0193,    0.1226,    0.2300,    4847.049,    2.012,    34.002
5.5,    0.07,    0.0403,    0.1226,    0.2208,    4653.167,    1.932,    34.024
8.3,    0.11,    0.0631,    0.1226,    0.2115,    4457.048,    1.850,    34.024
11.0,    0.15,    0.0880,    0.1226,    0.2023,    4263.166,    1.770,    34.016
13.8,    0.18,    0.1156,    0.1224,    0.1921,    4048.405,    1.681,    33.962
16.5,    0.22,    0.1462,    0.1221,    0.1820,    3834.389,    1.592,    33.891
19.3,    0.25,    0.1801,    0.1218,    0.1718,    3620.373,    1.503,    33.789
22.0,    0.29,    0.2187,    0.1212,    0.1610,    3392.934,    1.409,    33.633
24.8,    0.33,    0.2608,    0.1205,    0.1510,    3181.156,    1.321,    33.442
27.6,    0.36,    0.3077,    0.1196,    0.1411,    2973.851,    1.235,    33.193
30.3,    0.40,    0.3599,    0.1185,    0.1314,    2769.529,    1.150,    32.872
33.1,    0.44,    0.4174,    0.1171,    0.1222,    2574.156,    1.069,    32.476
35.9,    0.47,    0.4832,    0.1153,    0.1126,    2372.071,    0.985,    31.978
38.6,    0.51,    0.5564,    0.1123,    0.1026,    2161.784,    0.897,    31.164
41.4,    0.54,    0.6291,    0.1095,    0.0947,    1996.239,    0.829,    30.368
44.1,    0.58,    0.6966,    0.1047,    0.0873,    1839.642,    0.764,    29.047
46.8,    0.62,    0.7509,    0.0978,    0.0803,    1692.739,    0.703,    27.125
49.6,    0.65,    0.7860,    0.0903,    0.0750,    1581.629,    0.657,    25.048
52.4,    0.69,    0.8077,    0.0829,    0.0708,    1492.145,    0.619,    23.011
55.1,    0.73,    0.8274,    0.0755,    0.0663,    1396.696,    0.580,    20.956
57.9,    0.76,    0.8447,    0.0679,    0.0613,    1291.552,    0.536,    18.847
60.7,    0.80,    0.8589,    0.0601,    0.0559,    1178.206,    0.489,    16.685
63.4,    0.83,    0.8696,    0.0521,    0.0501,    1054.420,    0.438,    14.466
66.2,    0.87,    0.8755,    0.0440,    0.0438,    922.431,    0.383,    12.210
68.9,    0.91,    0.8734,    0.0357,    0.0371,    780.748,    0.324,    9.893
71.7,    0.94,    0.8607,    0.0271,    0.0298,    627.134,    0.260,    7.531
74.4,    0.98,    0.7992,    0.0183,    0.0225,    473.519,    0.196,    5.080
77.2,    1.02,    0.5908,    0.0092,    0.0157,    331.836,    0.138,    2.540
79.9,    1.05,    0.0722,    0.0007,    0.0100,    209.542,    0.087,    0.191
