# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0992,0.0595,607.000,0.446,19.354
1.7,0.03,0.0526,0.0992,0.0593,604.763,0.444,19.354
3.3,0.06,0.1055,0.0992,0.0591,603.271,0.443,19.350
4.9,0.09,0.1587,0.0991,0.0589,601.034,0.442,19.332
6.6,0.13,0.2119,0.0990,0.0588,599.543,0.440,19.301
8.2,0.16,0.2651,0.0987,0.0585,597.306,0.439,19.247
9.9,0.19,0.3181,0.0983,0.0583,594.323,0.437,19.167
11.5,0.22,0.3705,0.0977,0.0580,592.086,0.435,19.052
13.1,0.25,0.4223,0.0968,0.0577,588.357,0.432,18.883
14.8,0.28,0.4728,0.0956,0.0573,583.883,0.429,18.656
16.5,0.31,0.5217,0.0941,0.0567,578.663,0.425,18.358
18.1,0.35,0.5683,0.0922,0.0561,571.952,0.420,17.975
19.7,0.38,0.6122,0.0897,0.0553,564.495,0.415,17.504
21.4,0.41,0.6527,0.0869,0.0544,554.801,0.408,16.948
23.0,0.44,0.6895,0.0833,0.0532,542.124,0.398,16.240
24.7,0.47,0.7219,0.0787,0.0514,524.227,0.385,15.342
26.3,0.50,0.7475,0.0738,0.0497,506.330,0.372,14.390
27.9,0.53,0.7701,0.0687,0.0477,486.942,0.358,13.407
29.6,0.57,0.7903,0.0636,0.0456,464.571,0.341,12.402
31.2,0.60,0.8078,0.0583,0.0432,439.963,0.323,11.379
32.9,0.63,0.8227,0.0530,0.0405,413.118,0.303,10.333
34.5,0.66,0.8348,0.0475,0.0376,383.290,0.281,9.257
36.2,0.69,0.8439,0.0419,0.0343,349.733,0.257,8.162
37.8,0.72,0.8488,0.0361,0.0308,313.940,0.231,7.050
39.5,0.75,0.8486,0.0303,0.0270,275.163,0.202,5.916
41.1,0.79,0.8416,0.0244,0.0228,232.658,0.171,4.764
42.7,0.82,0.8208,0.0184,0.0184,187.171,0.138,3.599
44.4,0.85,0.7717,0.0124,0.0136,138.700,0.102,2.415
46.0,0.88,0.6014,0.0062,0.0091,92.467,0.068,1.210
47.7,0.91,-0.0092,0.0000,0.0047,47.725,0.035,-0.009
