# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0911,0.0483,413.118,0.282,14.973
2.4,0.05,0.0852,0.0913,0.0500,427.286,0.291,14.999
4.8,0.09,0.1648,0.0915,0.0518,442.200,0.302,15.031
7.3,0.14,0.2390,0.0917,0.0537,458.605,0.313,15.066
9.7,0.19,0.3078,0.0919,0.0557,475.757,0.325,15.102
12.1,0.23,0.3713,0.0921,0.0579,494.399,0.337,15.133
14.5,0.28,0.4298,0.0923,0.0601,513.042,0.350,15.160
17.0,0.33,0.4836,0.0924,0.0624,533.175,0.364,15.186
19.4,0.37,0.5328,0.0926,0.0648,554.055,0.378,15.208
21.8,0.42,0.5778,0.0927,0.0674,574.935,0.392,15.231
24.2,0.47,0.6188,0.0928,0.0699,597.306,0.407,15.240
26.7,0.51,0.6562,0.0928,0.0726,619.677,0.423,15.244
29.1,0.56,0.6900,0.0927,0.0752,642.048,0.438,15.235
31.5,0.61,0.7207,0.0926,0.0779,665.164,0.454,15.213
33.9,0.65,0.7484,0.0921,0.0804,686.790,0.468,15.137
36.4,0.70,0.7734,0.0912,0.0825,704.686,0.481,14.986
38.8,0.75,0.7959,0.0897,0.0841,718.109,0.490,14.733
41.2,0.79,0.8160,0.0875,0.0850,726.312,0.495,14.372
43.6,0.84,0.8342,0.0845,0.0850,726.312,0.495,13.878
46.1,0.89,0.8505,0.0803,0.0837,715.126,0.488,13.198
48.5,0.93,0.8651,0.0746,0.0804,686.790,0.468,12.250
50.9,0.98,0.8783,0.0668,0.0746,636.828,0.434,10.983
53.3,1.03,0.8875,0.0590,0.0682,582.392,0.397,9.693
55.7,1.07,0.8904,0.0510,0.0615,524.973,0.358,8.380
58.2,1.12,0.8827,0.0429,0.0544,464.571,0.317,7.046
60.6,1.17,0.8579,0.0346,0.0470,401.187,0.274,5.676
63.0,1.21,0.8043,0.0261,0.0393,336.311,0.229,4.288
65.4,1.26,0.6988,0.0175,0.0316,269.198,0.184,2.878
67.9,1.31,0.4859,0.0088,0.0237,202.085,0.138,1.446
70.3,1.35,-0.0088,-0.0001,0.0158,134.972,0.092,-0.018
