# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1933,0.2108,2730.007,3.724,58.476
1.6,0.04,0.0346,0.1933,0.2052,2658.420,3.626,58.467
3.1,0.07,0.0712,0.1931,0.1993,2581.613,3.522,58.427
4.7,0.11,0.1101,0.1929,0.1931,2501.077,3.412,58.356
6.3,0.15,0.1515,0.1926,0.1869,2420.542,3.302,58.254
7.9,0.18,0.1956,0.1920,0.1804,2337.023,3.188,58.103
9.4,0.22,0.2428,0.1914,0.1737,2250.522,3.070,57.894
11.0,0.26,0.2936,0.1904,0.1668,2161.038,2.948,57.609
12.6,0.29,0.3480,0.1890,0.1597,2068.571,2.822,57.186
14.2,0.33,0.4053,0.1865,0.1521,1970.885,2.688,56.408
15.7,0.37,0.4649,0.1825,0.1443,1868.724,2.549,55.216
17.3,0.40,0.5229,0.1774,0.1371,1776.257,2.423,53.672
18.9,0.44,0.5762,0.1713,0.1311,1697.959,2.316,51.826
20.4,0.48,0.6240,0.1641,0.1256,1627.117,2.220,49.655
22.0,0.51,0.6648,0.1556,0.1204,1559.258,2.127,47.071
23.6,0.55,0.6979,0.1465,0.1157,1498.111,2.044,44.318
25.2,0.59,0.7252,0.1375,0.1114,1443.675,1.969,41.582
26.7,0.62,0.7503,0.1282,0.1067,1382.528,1.886,38.780
28.3,0.66,0.7733,0.1187,0.1015,1314.669,1.794,35.906
29.9,0.70,0.7938,0.1089,0.0958,1240.845,1.693,32.961
31.5,0.73,0.8116,0.0990,0.0896,1161.055,1.584,29.945
33.0,0.77,0.8262,0.0888,0.0829,1073.808,1.465,26.858
34.6,0.81,0.8369,0.0784,0.0757,980.595,1.337,23.705
36.2,0.85,0.8408,0.0677,0.0681,882.163,1.203,20.493
37.8,0.88,0.8371,0.0569,0.0599,776.274,1.059,17.210
39.3,0.92,0.8214,0.0458,0.0512,662.927,0.905,13.852
40.9,0.96,0.7811,0.0345,0.0422,546.598,0.746,10.436
42.5,0.99,0.6951,0.0230,0.0329,425.795,0.581,6.970
44.0,1.03,0.5090,0.0116,0.0234,302.754,0.413,3.496
45.6,1.07,0.0005,0.0000,0.0138,178.968,0.244,0.000
