# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1402,0.0719,286.349,0.083,8.870
2.2,0.04,0.0665,0.1403,0.0739,293.806,0.085,8.879
4.4,0.07,0.1294,0.1404,0.0760,302.754,0.088,8.888
6.6,0.11,0.1889,0.1405,0.0782,310.957,0.090,8.892
8.8,0.14,0.2451,0.1405,0.0803,319.905,0.092,8.892
11.0,0.18,0.2981,0.1404,0.0825,328.108,0.095,8.883
13.2,0.21,0.3480,0.1401,0.0846,337.056,0.097,8.865
15.4,0.25,0.3950,0.1397,0.0867,345.259,0.100,8.839
17.6,0.28,0.4392,0.1390,0.0887,352.716,0.102,8.794
19.8,0.32,0.4808,0.1378,0.0904,359.427,0.104,8.719
22.0,0.35,0.5201,0.1361,0.0917,364.647,0.106,8.612
24.2,0.39,0.5571,0.1337,0.0925,367.630,0.106,8.456
26.4,0.42,0.5919,0.1305,0.0927,369.121,0.107,8.256
28.7,0.46,0.6245,0.1265,0.0923,366.884,0.106,8.007
30.8,0.49,0.6552,0.1216,0.0910,362.410,0.105,7.695
33.0,0.53,0.6839,0.1156,0.0888,353.462,0.102,7.313
35.2,0.56,0.7105,0.1085,0.0856,340.785,0.099,6.864
37.5,0.60,0.7345,0.1011,0.0820,325.871,0.094,6.401
39.7,0.63,0.7560,0.0936,0.0781,310.957,0.090,5.921
41.8,0.67,0.7745,0.0859,0.0738,293.806,0.085,5.436
44.0,0.70,0.7898,0.0780,0.0692,275.163,0.080,4.938
46.3,0.74,0.8010,0.0700,0.0643,255.775,0.074,4.426
48.5,0.77,0.8077,0.0618,0.0589,234.150,0.068,3.910
50.6,0.81,0.8084,0.0534,0.0532,211.779,0.061,3.376
52.9,0.84,0.8008,0.0448,0.0471,187.171,0.054,2.838
55.1,0.88,0.7824,0.0361,0.0404,161.071,0.047,2.282
57.3,0.91,0.7434,0.0272,0.0334,132.735,0.038,1.726
59.5,0.95,0.6635,0.0183,0.0261,103.652,0.030,1.157
61.7,0.98,0.4896,0.0092,0.0185,73.079,0.021,0.583
63.9,1.02,0.0000,0.0000,0.0108,42.505,0.012,0.000
