# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1005,0.0424,8.203,0.078,2.277
0.2,0.03,0.0645,0.1001,0.0431,8.203,0.079,2.269
0.5,0.06,0.1265,0.0995,0.0437,8.203,0.080,2.255
0.7,0.08,0.1858,0.0988,0.0443,8.203,0.081,2.237
0.9,0.11,0.2424,0.0978,0.0448,8.948,0.082,2.215
1.2,0.14,0.2964,0.0964,0.0452,8.948,0.083,2.184
1.4,0.17,0.3475,0.0947,0.0454,8.948,0.083,2.148
1.7,0.19,0.3958,0.0928,0.0456,8.948,0.084,2.104
1.9,0.22,0.4410,0.0905,0.0456,8.948,0.084,2.051
2.1,0.25,0.4832,0.0880,0.0455,8.948,0.083,1.993
2.4,0.28,0.5223,0.0852,0.0453,8.948,0.083,1.931
2.6,0.31,0.5581,0.0823,0.0451,8.948,0.083,1.864
2.8,0.33,0.5905,0.0791,0.0446,8.203,0.082,1.793
3.0,0.36,0.6196,0.0756,0.0441,8.203,0.081,1.717
3.3,0.39,0.6453,0.0719,0.0433,8.203,0.079,1.628
3.5,0.42,0.6677,0.0678,0.0424,8.203,0.078,1.539
3.8,0.44,0.6867,0.0636,0.0412,8.203,0.075,1.441
4.0,0.47,0.7025,0.0593,0.0399,7.457,0.073,1.343
4.2,0.50,0.7153,0.0549,0.0384,7.457,0.070,1.246
4.5,0.53,0.7255,0.0504,0.0367,6.711,0.067,1.143
4.7,0.56,0.7337,0.0458,0.0347,6.711,0.064,1.036
5.0,0.58,0.7399,0.0411,0.0324,5.966,0.059,0.930
5.2,0.61,0.7432,0.0363,0.0298,5.966,0.055,0.823
5.4,0.64,0.7431,0.0313,0.0269,5.220,0.049,0.712
5.6,0.67,0.7393,0.0263,0.0237,4.474,0.043,0.596
5.9,0.69,0.7259,0.0212,0.0202,3.728,0.037,0.480
6.1,0.72,0.6960,0.0160,0.0166,2.983,0.030,0.360
6.3,0.75,0.6347,0.0107,0.0126,2.237,0.023,0.245
6.6,0.78,0.4889,0.0054,0.0085,1.491,0.016,0.120
6.8,0.81,-0.0020,0.0000,0.0050,0.746,0.009,0.000
