# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1145,0.0442,90.975,0.124,7.949
0.7,0.02,0.0586,0.1124,0.0445,91.721,0.125,7.807
1.4,0.05,0.1144,0.1102,0.0447,91.721,0.125,7.655
2.1,0.07,0.1675,0.1079,0.0448,92.467,0.126,7.491
2.7,0.09,0.2180,0.1053,0.0448,92.467,0.126,7.313
3.4,0.12,0.2660,0.1027,0.0447,91.721,0.126,7.130
4.1,0.14,0.3115,0.0998,0.0446,91.721,0.125,6.930
4.8,0.16,0.3545,0.0968,0.0443,90.975,0.124,6.721
5.5,0.19,0.3952,0.0935,0.0439,90.230,0.123,6.494
6.2,0.21,0.4332,0.0901,0.0434,89.484,0.122,6.259
6.9,0.23,0.4681,0.0866,0.0429,87.993,0.120,6.014
7.6,0.25,0.5003,0.0830,0.0423,87.247,0.119,5.765
8.2,0.28,0.5301,0.0793,0.0416,85.755,0.117,5.507
8.9,0.30,0.5576,0.0755,0.0408,84.264,0.115,5.240
9.6,0.32,0.5826,0.0716,0.0399,82.027,0.112,4.969
10.3,0.35,0.6052,0.0675,0.0388,79.790,0.109,4.688
11.0,0.37,0.6251,0.0634,0.0376,77.553,0.106,4.404
11.7,0.39,0.6425,0.0592,0.0363,74.570,0.102,4.110
12.4,0.42,0.6569,0.0549,0.0348,71.587,0.098,3.808
13.1,0.44,0.6678,0.0504,0.0332,68.604,0.093,3.501
13.7,0.46,0.6748,0.0458,0.0315,64.876,0.088,3.180
14.4,0.49,0.6775,0.0411,0.0296,61.147,0.083,2.856
15.1,0.51,0.6744,0.0363,0.0275,56.673,0.077,2.522
15.8,0.53,0.6635,0.0314,0.0253,52.199,0.071,2.184
16.5,0.56,0.6418,0.0264,0.0229,46.979,0.064,1.833
17.2,0.58,0.6050,0.0213,0.0204,41.759,0.057,1.481
17.8,0.60,0.5455,0.0161,0.0178,36.539,0.050,1.117
18.6,0.63,0.4490,0.0108,0.0150,31.319,0.042,0.752
19.2,0.65,0.2859,0.0054,0.0123,25.354,0.035,0.378
19.9,0.67,-0.0015,0.0000,0.0096,19.388,0.027,0.000
