# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1110,    0.0509,    219.981,    0.161,    10.889
1.5,    0.03,    0.0734,    0.1110,    0.0524,    226.693,    0.166,    10.889
3.0,    0.07,    0.1426,    0.1110,    0.0540,    233.404,    0.171,    10.889
4.6,    0.10,    0.2075,    0.1110,    0.0556,    240.115,    0.176,    10.889
6.1,    0.14,    0.2683,    0.1109,    0.0574,    247.572,    0.182,    10.880
7.6,    0.17,    0.3251,    0.1108,    0.0591,    255.029,    0.187,    10.871
9.2,    0.21,    0.3781,    0.1106,    0.0609,    263.232,    0.193,    10.849
10.7,    0.24,    0.4274,    0.1103,    0.0626,    270.689,    0.199,    10.823
12.2,    0.28,    0.4733,    0.1099,    0.0644,    278.146,    0.204,    10.778
13.7,    0.31,    0.5160,    0.1092,    0.0660,    284.857,    0.209,    10.711
15.2,    0.35,    0.5557,    0.1082,    0.0675,    291.569,    0.214,    10.618
16.8,    0.38,    0.5927,    0.1068,    0.0687,    296.789,    0.218,    10.471
18.3,    0.42,    0.6271,    0.1047,    0.0694,    299.771,    0.220,    10.266
19.8,    0.45,    0.6592,    0.1019,    0.0697,    300.517,    0.221,    9.991
21.4,    0.49,    0.6888,    0.0983,    0.0693,    299.026,    0.220,    9.644
22.9,    0.52,    0.7163,    0.0937,    0.0680,    293.806,    0.216,    9.190
24.4,    0.55,    0.7420,    0.0879,    0.0657,    284.112,    0.208,    8.621
25.9,    0.59,    0.7649,    0.0819,    0.0631,    272.926,    0.200,    8.038
27.5,    0.62,    0.7855,    0.0758,    0.0602,    260.249,    0.191,    7.437
29.0,    0.66,    0.8036,    0.0696,    0.0570,    246.081,    0.181,    6.824
30.5,    0.69,    0.8190,    0.0632,    0.0535,    231.167,    0.170,    6.196
32.1,    0.73,    0.8314,    0.0567,    0.0496,    214.016,    0.157,    5.560
33.6,    0.76,    0.8412,    0.0500,    0.0453,    196.119,    0.144,    4.906
35.1,    0.80,    0.8467,    0.0433,    0.0407,    175.985,    0.129,    4.244
36.7,    0.83,    0.8465,    0.0363,    0.0357,    154.360,    0.113,    3.563
38.2,    0.87,    0.8382,    0.0293,    0.0303,    130.497,    0.096,    2.869
39.7,    0.90,    0.8115,    0.0220,    0.0245,    105.889,    0.078,    2.162
41.2,    0.94,    0.7456,    0.0147,    0.0185,    79.790,    0.059,    1.446
42.7,    0.97,    0.5770,    0.0073,    0.0124,    53.690,    0.039,    0.721
44.3,    1.01,    -0.0021,    0.0000,    0.0063,    27.591,    0.020,    0.000
