# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1254,0.0855,4814.984,2.554,84.303
2.1,0.03,0.0387,0.1252,0.0829,4671.064,2.478,84.187
4.3,0.05,0.0797,0.1250,0.0804,4530.872,2.404,84.031
6.4,0.08,0.1241,0.1247,0.0772,4351.159,2.308,83.809
8.6,0.10,0.1708,0.1243,0.0746,4205.002,2.231,83.569
10.7,0.13,0.2198,0.1239,0.0723,4070.776,2.160,83.297
12.9,0.15,0.2724,0.1231,0.0695,3916.416,2.078,82.768
15.0,0.18,0.3288,0.1214,0.0662,3732.228,1.980,81.625
17.2,0.21,0.3871,0.1187,0.0629,3542.074,1.879,79.797
19.3,0.23,0.4407,0.1150,0.0602,3390.697,1.799,77.288
21.5,0.26,0.4882,0.1105,0.0580,3269.148,1.734,74.290
23.6,0.28,0.5310,0.1059,0.0562,3168.479,1.681,71.203
25.8,0.31,0.5705,0.1011,0.0545,3070.046,1.629,67.947
27.9,0.33,0.6074,0.0960,0.0527,2967.140,1.574,64.530
30.1,0.36,0.6420,0.0907,0.0507,2856.031,1.515,60.967
32.2,0.38,0.6741,0.0853,0.0486,2740.447,1.454,57.329
34.4,0.41,0.7039,0.0798,0.0465,2618.152,1.389,53.619
36.5,0.44,0.7304,0.0744,0.0444,2499.586,1.326,49.989
38.7,0.46,0.7532,0.0689,0.0422,2378.783,1.262,46.337
40.8,0.49,0.7728,0.0634,0.0399,2250.522,1.194,42.610
43.0,0.51,0.7894,0.0577,0.0375,2111.076,1.120,38.784
45.1,0.54,0.8024,0.0518,0.0348,1959.699,1.039,34.847
47.3,0.56,0.8107,0.0458,0.0319,1795.645,0.953,30.804
49.4,0.59,0.8086,0.0397,0.0289,1630.100,0.865,26.680
51.5,0.62,0.7938,0.0333,0.0258,1451.878,0.770,22.352
53.7,0.64,0.7634,0.0268,0.0225,1268.435,0.673,18.033
55.8,0.67,0.7026,0.0202,0.0192,1082.011,0.574,13.612
58.0,0.69,0.5846,0.0136,0.0161,904.534,0.480,9.119
60.2,0.72,0.3869,0.0070,0.0130,731.532,0.388,4.706
62.3,0.74,-0.0026,0.0000,0.0096,542.870,0.288,-0.022
