# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1270,0.0520,67.113,0.107,6.481
0.6,0.02,0.0555,0.1246,0.0520,67.113,0.107,6.357
1.2,0.05,0.1089,0.1221,0.0520,67.113,0.107,6.228
1.7,0.07,0.1600,0.1194,0.0519,67.113,0.107,6.090
2.4,0.09,0.2088,0.1166,0.0517,67.113,0.107,5.947
3.0,0.12,0.2555,0.1136,0.0515,66.367,0.106,5.792
3.5,0.14,0.3000,0.1104,0.0511,66.367,0.105,5.631
4.1,0.16,0.3424,0.1070,0.0507,65.622,0.105,5.458
4.7,0.19,0.3826,0.1035,0.0501,64.876,0.103,5.280
5.3,0.21,0.4207,0.0998,0.0495,64.130,0.102,5.089
5.9,0.23,0.4565,0.0960,0.0487,63.384,0.100,4.893
6.5,0.25,0.4899,0.0920,0.0478,61.893,0.099,4.693
7.1,0.28,0.5211,0.0879,0.0469,60.402,0.097,4.484
7.6,0.30,0.5503,0.0837,0.0458,59.656,0.094,4.270
8.2,0.32,0.5775,0.0792,0.0445,57.419,0.092,4.039
8.8,0.35,0.6028,0.0745,0.0429,55.927,0.089,3.799
9.4,0.37,0.6259,0.0697,0.0413,53.690,0.085,3.554
10.0,0.39,0.6449,0.0647,0.0395,51.453,0.082,3.301
10.6,0.42,0.6605,0.0597,0.0377,48.470,0.078,3.043
11.2,0.44,0.6738,0.0545,0.0356,46.233,0.073,2.780
11.8,0.46,0.6841,0.0492,0.0333,43.251,0.069,2.509
12.3,0.49,0.6908,0.0440,0.0310,40.268,0.064,2.242
13.0,0.51,0.6913,0.0388,0.0286,37.285,0.059,1.979
13.5,0.53,0.6830,0.0335,0.0262,33.556,0.054,1.708
14.1,0.56,0.6620,0.0282,0.0236,30.574,0.049,1.437
14.7,0.58,0.6242,0.0227,0.0211,27.591,0.043,1.161
15.3,0.60,0.5593,0.0172,0.0185,23.862,0.038,0.876
15.9,0.63,0.4518,0.0115,0.0160,20.880,0.033,0.587
16.5,0.65,0.2778,0.0058,0.0135,17.151,0.028,0.294
17.1,0.67,-0.0018,0.0000,0.0112,14.168,0.023,0.000
