# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1206,0.1621,1129.735,1.798,23.629
1.5,0.04,0.0313,0.1209,0.1583,1102.890,1.755,23.682
2.9,0.08,0.0643,0.1211,0.1544,1076.045,1.712,23.736
4.4,0.12,0.0993,0.1213,0.1504,1047.708,1.668,23.780
5.8,0.16,0.1363,0.1215,0.1462,1018.626,1.621,23.811
7.3,0.20,0.1757,0.1216,0.1419,988.798,1.573,23.825
8.8,0.25,0.2175,0.1215,0.1375,958.224,1.525,23.816
10.2,0.29,0.2621,0.1214,0.1329,926.159,1.474,23.785
11.7,0.33,0.3097,0.1210,0.1282,893.348,1.422,23.722
13.1,0.37,0.3607,0.1205,0.1233,859.046,1.368,23.620
14.6,0.41,0.4150,0.1198,0.1183,824.744,1.312,23.469
16.0,0.45,0.4728,0.1187,0.1132,788.950,1.256,23.260
17.5,0.49,0.5340,0.1172,0.1080,752.411,1.197,22.966
19.0,0.53,0.5974,0.1148,0.1025,713.635,1.136,22.504
20.4,0.57,0.6604,0.1113,0.0967,674.113,1.073,21.805
21.9,0.61,0.7169,0.1067,0.0915,637.573,1.015,20.907
23.3,0.66,0.7630,0.1006,0.0865,603.271,0.960,19.719
24.8,0.70,0.7951,0.0933,0.0818,570.460,0.908,18.291
26.2,0.74,0.8161,0.0863,0.0781,544.361,0.866,16.917
27.7,0.78,0.8351,0.0792,0.0739,514.533,0.819,15.515
29.1,0.82,0.8518,0.0719,0.0692,482.468,0.767,14.083
30.6,0.86,0.8663,0.0644,0.0640,445.929,0.710,12.620
32.1,0.90,0.8782,0.0568,0.0584,406.406,0.647,11.134
33.5,0.94,0.8864,0.0491,0.0522,363.902,0.579,9.622
35.0,0.98,0.8885,0.0412,0.0456,317.668,0.506,8.074
36.4,1.02,0.8816,0.0332,0.0386,269.198,0.428,6.503
37.9,1.07,0.8571,0.0250,0.0311,216.999,0.345,4.906
39.4,1.11,0.7854,0.0168,0.0236,164.800,0.262,3.287
40.8,1.15,0.5962,0.0084,0.0162,112.601,0.179,1.646
42.3,1.19,-0.0020,0.0000,0.0090,62.639,0.100,-0.004
