# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1042,0.0458,11224.274,10.718,287.239
2.0,0.02,0.0509,0.1042,0.0463,11351.789,10.840,287.128
4.0,0.05,0.1003,0.1041,0.0470,11512.860,10.994,287.013
6.0,0.07,0.1482,0.1041,0.0477,11677.660,11.151,286.879
8.0,0.09,0.1948,0.1039,0.0483,11823.817,11.291,286.221
10.1,0.11,0.2398,0.1030,0.0486,11903.607,11.367,283.810
12.1,0.14,0.2834,0.1017,0.0487,11940.892,11.403,280.394
14.1,0.16,0.3275,0.1002,0.0485,11875.270,11.340,276.186
16.1,0.18,0.3683,0.0984,0.0484,11852.899,11.318,271.253
18.1,0.20,0.4049,0.0964,0.0485,11877.508,11.342,265.639
20.1,0.23,0.4443,0.0939,0.0478,11713.454,11.186,258.744
22.1,0.25,0.4820,0.0907,0.0468,11466.627,10.950,249.821
24.1,0.27,0.5207,0.0871,0.0454,11131.062,10.629,240.102
26.2,0.29,0.5594,0.0835,0.0440,10795.497,10.308,230.382
28.2,0.32,0.5892,0.0790,0.0425,10406.987,9.938,217.758
30.2,0.34,0.6215,0.0745,0.0407,9971.499,9.522,205.392
32.2,0.36,0.6523,0.0697,0.0387,9479.337,9.052,192.123
34.2,0.38,0.6816,0.0648,0.0366,8961.075,8.557,178.609
36.2,0.41,0.7090,0.0598,0.0343,8413.732,8.034,164.762
38.2,0.43,0.7335,0.0547,0.0321,7853.711,7.500,150.746
40.2,0.45,0.7533,0.0496,0.0298,7300.402,6.971,136.689
42.2,0.48,0.7700,0.0446,0.0275,6735.907,6.432,122.789
44.3,0.50,0.7832,0.0394,0.0251,6137.110,5.861,108.621
46.3,0.52,0.7918,0.0342,0.0225,5501.774,5.254,94.164
48.3,0.54,0.7942,0.0288,0.0197,4825.424,4.608,79.387
50.3,0.57,0.7857,0.0233,0.0168,4117.009,3.932,64.326
52.3,0.59,0.7625,0.0178,0.0137,3358.632,3.208,48.975
54.3,0.61,0.7005,0.0120,0.0105,2568.936,2.453,33.139
56.3,0.63,0.5329,0.0061,0.0072,1775.511,1.695,16.796
58.3,0.66,0.0097,0.0001,0.0039,964.936,0.921,0.160
