# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.2610,    0.1625,    149.886,    0.084,    6.681
1.3,    0.04,    0.0565,    0.2600,    0.1651,    152.123,    0.085,    6.655
2.6,    0.07,    0.1107,    0.2587,    0.1677,    154.360,    0.087,    6.619
3.9,    0.11,    0.1627,    0.2570,    0.1701,    156.597,    0.088,    6.579
5.2,    0.14,    0.2125,    0.2548,    0.1721,    158.834,    0.089,    6.521
6.4,    0.18,    0.2603,    0.2520,    0.1738,    160.325,    0.090,    6.450
7.7,    0.22,    0.3060,    0.2484,    0.1748,    161.071,    0.091,    6.361
9.0,    0.25,    0.3499,    0.2438,    0.1751,    161.071,    0.091,    6.241
10.3,    0.29,    0.3919,    0.2370,    0.1736,    159.580,    0.090,    6.067
11.6,    0.32,    0.4322,    0.2285,    0.1707,    157.343,    0.088,    5.849
12.9,    0.36,    0.4702,    0.2197,    0.1677,    154.360,    0.087,    5.623
14.2,    0.39,    0.5061,    0.2107,    0.1644,    151.377,    0.085,    5.391
15.5,    0.43,    0.5399,    0.2014,    0.1607,    147.649,    0.083,    5.155
16.8,    0.47,    0.5717,    0.1919,    0.1566,    143.920,    0.081,    4.911
18.1,    0.50,    0.6011,    0.1821,    0.1522,    140.192,    0.079,    4.662
19.4,    0.54,    0.6283,    0.1720,    0.1474,    135.717,    0.076,    4.404
20.7,    0.57,    0.6534,    0.1616,    0.1420,    130.497,    0.073,    4.137
21.9,    0.61,    0.6763,    0.1510,    0.1362,    125.278,    0.071,    3.866
23.2,    0.65,    0.6968,    0.1400,    0.1298,    119.312,    0.067,    3.585
24.5,    0.68,    0.7150,    0.1288,    0.1228,    113.346,    0.063,    3.296
25.8,    0.72,    0.7302,    0.1172,    0.1152,    105.889,    0.060,    3.003
27.1,    0.75,    0.7416,    0.1054,    0.1071,    98.432,    0.055,    2.696
28.4,    0.79,    0.7475,    0.0932,    0.0984,    90.975,    0.051,    2.384
29.7,    0.83,    0.7466,    0.0807,    0.0892,    82.027,    0.046,    2.064
31.0,    0.86,    0.7357,    0.0678,    0.0794,    73.079,    0.041,    1.735
32.3,    0.90,    0.7088,    0.0547,    0.0692,    63.384,    0.036,    1.401
33.6,    0.93,    0.6544,    0.0413,    0.0589,    54.436,    0.031,    1.059
34.9,    0.97,    0.5527,    0.0277,    0.0485,    44.742,    0.025,    0.707
36.2,    1.00,    0.3642,    0.0139,    0.0383,    35.048,    0.020,    0.356
37.5,    1.04,    0.0000,    0.0000,    0.0283,    26.099,    0.015,    0.000
