# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1204,0.1390,4533.110,2.886,56.217
2.1,0.03,0.0265,0.1202,0.1324,4316.857,2.748,56.105
4.1,0.06,0.0556,0.1199,0.1257,4097.621,2.609,55.954
6.1,0.09,0.0879,0.1194,0.1188,3872.419,2.465,55.750
8.1,0.12,0.1241,0.1189,0.1117,3641.252,2.318,55.492
10.2,0.15,0.1649,0.1182,0.1044,3404.866,2.168,55.158
12.2,0.17,0.2113,0.1173,0.0970,3164.005,2.014,54.740
14.3,0.20,0.2647,0.1162,0.0895,2919.415,1.858,54.224
16.3,0.23,0.3260,0.1147,0.0820,2674.825,1.703,53.548
18.3,0.26,0.3911,0.1117,0.0749,2443.658,1.556,52.160
20.3,0.29,0.4642,0.1081,0.0679,2212.492,1.409,50.443
22.4,0.32,0.5234,0.1041,0.0638,2080.503,1.324,48.615
24.5,0.35,0.5763,0.0999,0.0606,1976.850,1.259,46.635
26.5,0.38,0.6237,0.0953,0.0579,1888.112,1.202,44.496
28.5,0.41,0.6659,0.0904,0.0554,1806.831,1.150,42.214
30.5,0.44,0.7025,0.0853,0.0531,1730.024,1.102,39.803
32.6,0.47,0.7332,0.0799,0.0508,1656.199,1.054,37.281
34.6,0.50,0.7592,0.0743,0.0485,1582.375,1.007,34.701
36.7,0.52,0.7823,0.0688,0.0462,1504.822,0.958,32.130
38.7,0.55,0.8036,0.0632,0.0435,1419.813,0.904,29.496
40.7,0.58,0.8228,0.0574,0.0407,1326.600,0.844,26.805
42.7,0.61,0.8396,0.0515,0.0376,1224.439,0.780,24.052
44.8,0.64,0.8533,0.0455,0.0342,1114.821,0.710,21.245
46.8,0.67,0.8634,0.0394,0.0306,997.001,0.635,18.384
48.9,0.70,0.8695,0.0331,0.0266,867.249,0.552,15.435
50.9,0.73,0.8675,0.0266,0.0224,730.040,0.465,12.437
52.9,0.76,0.8491,0.0201,0.0180,585.374,0.373,9.390
55.0,0.79,0.8055,0.0135,0.0132,431.015,0.275,6.316
57.0,0.82,0.6835,0.0068,0.0082,266.215,0.169,3.189
59.1,0.85,0.0002,0.0000,0.0033,107.381,0.069,0.000
