# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0597,0.0246,29.828,0.041,2.718
0.4,0.02,0.0387,0.0591,0.0245,29.828,0.041,2.691
0.8,0.03,0.0767,0.0584,0.0244,29.828,0.040,2.660
1.3,0.05,0.1141,0.0576,0.0243,29.828,0.040,2.624
1.7,0.06,0.1507,0.0567,0.0241,29.082,0.040,2.580
2.1,0.08,0.1865,0.0557,0.0240,29.082,0.040,2.535
2.5,0.10,0.2212,0.0545,0.0238,29.082,0.039,2.482
3.0,0.11,0.2549,0.0533,0.0235,28.337,0.039,2.429
3.4,0.13,0.2873,0.0519,0.0232,28.337,0.039,2.366
3.8,0.14,0.3183,0.0504,0.0229,27.591,0.038,2.295
4.3,0.16,0.3479,0.0488,0.0225,27.591,0.037,2.224
4.7,0.18,0.3758,0.0470,0.0221,26.845,0.037,2.140
5.1,0.19,0.4018,0.0451,0.0216,26.099,0.036,2.051
5.6,0.21,0.4254,0.0429,0.0210,25.354,0.035,1.953
6.0,0.22,0.4469,0.0406,0.0204,24.608,0.034,1.850
6.4,0.24,0.4662,0.0382,0.0198,23.862,0.033,1.744
6.8,0.26,0.4832,0.0358,0.0191,23.117,0.032,1.632
7.3,0.27,0.4975,0.0334,0.0183,22.371,0.030,1.521
7.7,0.29,0.5087,0.0308,0.0175,21.625,0.029,1.406
8.1,0.31,0.5160,0.0282,0.0167,20.134,0.028,1.286
8.6,0.32,0.5193,0.0256,0.0158,19.388,0.026,1.165
9.0,0.34,0.5181,0.0229,0.0149,17.897,0.025,1.041
9.4,0.35,0.5112,0.0201,0.0139,17.151,0.023,0.916
9.8,0.37,0.4971,0.0173,0.0128,15.660,0.021,0.787
10.3,0.39,0.4731,0.0144,0.0118,14.168,0.019,0.658
10.7,0.40,0.4356,0.0116,0.0107,12.677,0.018,0.529
11.1,0.42,0.3803,0.0087,0.0096,11.931,0.016,0.400
11.6,0.43,0.2999,0.0059,0.0085,10.440,0.014,0.267
12.0,0.45,0.1814,0.0030,0.0073,8.948,0.012,0.133
12.4,0.47,-0.0003,0.0000,0.0061,7.457,0.010,0.000
