# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0614,0.0231,477.994,0.254,18.491
1.1,0.02,0.0425,0.0611,0.0232,480.231,0.255,18.402
2.2,0.03,0.0841,0.0607,0.0234,482.468,0.256,18.287
3.3,0.05,0.1245,0.0602,0.0235,484.705,0.257,18.140
4.4,0.06,0.1638,0.0596,0.0236,486.942,0.258,17.957
5.5,0.08,0.2017,0.0589,0.0236,487.688,0.259,17.735
6.7,0.10,0.2384,0.0580,0.0236,487.688,0.259,17.464
7.8,0.11,0.2736,0.0569,0.0236,486.942,0.258,17.152
8.9,0.13,0.3075,0.0557,0.0235,484.705,0.257,16.792
10.0,0.15,0.3401,0.0544,0.0233,480.976,0.255,16.392
11.1,0.16,0.3713,0.0529,0.0231,476.502,0.253,15.942
12.2,0.18,0.4011,0.0513,0.0228,470.537,0.249,15.458
13.3,0.19,0.4297,0.0495,0.0224,462.334,0.245,14.924
14.4,0.21,0.4678,0.0477,0.0214,442.200,0.235,14.354
15.5,0.23,0.4932,0.0456,0.0209,431.760,0.229,13.723
16.6,0.24,0.5166,0.0432,0.0203,419.083,0.222,13.020
17.7,0.26,0.5373,0.0405,0.0195,403.424,0.214,12.210
18.9,0.28,0.5557,0.0378,0.0187,386.273,0.205,11.383
20.0,0.29,0.5713,0.0350,0.0178,368.376,0.195,10.533
21.1,0.31,0.5841,0.0321,0.0169,348.988,0.185,9.662
22.2,0.32,0.5938,0.0291,0.0159,328.108,0.174,8.776
23.3,0.34,0.6031,0.0261,0.0147,304.246,0.161,7.873
24.4,0.36,0.6048,0.0231,0.0136,280.383,0.149,6.948
25.5,0.37,0.6003,0.0200,0.0124,255.775,0.135,6.010
26.6,0.39,0.5862,0.0168,0.0111,229.676,0.122,5.053
27.7,0.40,0.5560,0.0135,0.0098,203.576,0.108,4.079
28.8,0.42,0.5030,0.0102,0.0086,176.731,0.094,3.087
30.0,0.44,0.4162,0.0069,0.0072,149.140,0.079,2.077
31.1,0.45,0.2697,0.0035,0.0058,120.803,0.064,1.045
32.2,0.47,-0.0016,0.0000,0.0044,90.230,0.048,-0.004
