# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0617,0.0227,746.446,0.339,25.284
1.3,0.02,0.0436,0.0616,0.0229,750.174,0.341,25.235
2.6,0.03,0.0865,0.0615,0.0230,754.648,0.343,25.195
3.9,0.05,0.1286,0.0613,0.0232,759.868,0.345,25.141
5.2,0.06,0.1700,0.0611,0.0233,763.597,0.347,25.061
6.5,0.08,0.2104,0.0609,0.0234,768.071,0.349,24.950
7.8,0.10,0.2496,0.0603,0.0235,769.562,0.350,24.728
9.1,0.11,0.2874,0.0594,0.0234,768.817,0.350,24.367
10.4,0.13,0.3234,0.0583,0.0234,765.834,0.348,23.905
11.7,0.15,0.3575,0.0570,0.0232,761.360,0.346,23.358
13.0,0.16,0.3899,0.0555,0.0230,755.394,0.343,22.735
14.3,0.18,0.4206,0.0538,0.0228,746.446,0.340,22.045
15.6,0.19,0.4498,0.0519,0.0224,736.006,0.335,21.285
16.9,0.21,0.4773,0.0499,0.0220,721.837,0.328,20.462
18.1,0.23,0.5032,0.0477,0.0215,704.686,0.321,19.559
19.4,0.24,0.5272,0.0453,0.0209,683.807,0.311,18.562
20.7,0.26,0.5486,0.0425,0.0201,658.453,0.299,17.424
22.0,0.28,0.5675,0.0396,0.0192,630.116,0.286,16.232
23.3,0.29,0.5836,0.0366,0.0183,599.543,0.273,15.008
24.6,0.31,0.5969,0.0336,0.0173,567.478,0.258,13.758
25.9,0.32,0.6072,0.0304,0.0162,532.430,0.242,12.482
27.2,0.34,0.6136,0.0273,0.0151,495.890,0.225,11.183
28.5,0.36,0.6152,0.0241,0.0139,457.114,0.208,9.862
29.8,0.37,0.6102,0.0208,0.0127,416.101,0.189,8.523
31.1,0.39,0.5961,0.0175,0.0114,373.596,0.170,7.171
32.4,0.40,0.5671,0.0141,0.0101,330.345,0.150,5.787
33.7,0.42,0.5151,0.0107,0.0087,286.349,0.130,4.381
35.0,0.44,0.4280,0.0072,0.0073,240.861,0.109,2.945
36.3,0.45,0.2789,0.0036,0.0059,192.391,0.088,1.481
37.6,0.47,-0.0033,0.0000,0.0043,142.429,0.065,-0.013
