# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0616,0.0316,1365.376,0.465,28.050
1.7,0.02,0.0337,0.0616,0.0318,1372.088,0.468,28.042
3.3,0.03,0.0672,0.0616,0.0319,1377.308,0.470,28.037
5.0,0.05,0.0913,0.0614,0.0351,1514.516,0.517,27.957
6.6,0.07,0.1237,0.0615,0.0346,1491.400,0.509,27.962
8.3,0.09,0.1782,0.0616,0.0301,1298.263,0.443,28.042
9.9,0.10,0.2044,0.0616,0.0315,1357.174,0.463,28.033
11.5,0.12,0.2317,0.0615,0.0324,1395.950,0.476,28.002
13.2,0.14,0.2713,0.0616,0.0316,1363.139,0.465,28.019
14.8,0.16,0.3115,0.0616,0.0310,1335.548,0.456,28.028
16.5,0.17,0.3518,0.0616,0.0305,1313.923,0.448,28.019
18.1,0.19,0.3890,0.0615,0.0303,1306.466,0.445,27.993
19.8,0.21,0.4254,0.0614,0.0301,1299.755,0.443,27.930
21.5,0.23,0.4582,0.0602,0.0297,1282.604,0.437,27.397
23.1,0.24,0.4881,0.0581,0.0290,1252.030,0.427,26.454
24.8,0.26,0.5125,0.0557,0.0283,1222.948,0.417,25.324
26.4,0.28,0.5319,0.0527,0.0276,1190.137,0.406,23.976
28.0,0.30,0.5541,0.0493,0.0263,1134.210,0.387,22.410
29.7,0.31,0.5746,0.0455,0.0248,1070.825,0.365,20.715
31.3,0.33,0.5914,0.0416,0.0233,1004.458,0.343,18.949
33.0,0.35,0.6047,0.0377,0.0217,935.853,0.319,17.152
34.6,0.37,0.6137,0.0337,0.0200,865.012,0.295,15.324
36.3,0.38,0.6152,0.0296,0.0184,794.170,0.271,13.456
38.0,0.40,0.6104,0.0255,0.0167,721.092,0.246,11.605
39.6,0.42,0.5962,0.0214,0.0150,647.267,0.221,9.742
41.3,0.43,0.5684,0.0173,0.0132,570.460,0.195,7.864
42.9,0.45,0.5192,0.0131,0.0114,492.162,0.168,5.952
44.5,0.47,0.4341,0.0088,0.0095,410.881,0.140,4.008
46.2,0.49,0.2858,0.0044,0.0076,326.617,0.111,2.019
47.8,0.50,-0.0003,0.0000,0.0055,238.624,0.081,0.000
