# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0606,0.0264,11.185,0.018,1.268
0.4,0.02,0.0394,0.0601,0.0263,11.185,0.018,1.254
0.7,0.03,0.0782,0.0594,0.0262,11.185,0.018,1.241
1.1,0.05,0.1165,0.0587,0.0261,11.185,0.018,1.228
1.4,0.07,0.1542,0.0578,0.0259,11.185,0.018,1.210
1.7,0.09,0.1910,0.0568,0.0257,11.185,0.017,1.188
2.1,0.10,0.2271,0.0557,0.0254,10.440,0.017,1.165
2.5,0.12,0.2621,0.0545,0.0251,10.440,0.017,1.139
2.8,0.14,0.2960,0.0530,0.0247,10.440,0.017,1.108
3.2,0.16,0.3285,0.0514,0.0243,10.440,0.016,1.076
3.5,0.17,0.3596,0.0497,0.0238,10.440,0.016,1.041
3.8,0.19,0.3889,0.0479,0.0234,9.694,0.016,1.001
4.2,0.21,0.4165,0.0459,0.0228,9.694,0.015,0.961
4.6,0.22,0.4422,0.0439,0.0222,9.694,0.015,0.916
4.9,0.24,0.4659,0.0418,0.0217,8.948,0.015,0.872
5.3,0.26,0.4874,0.0396,0.0210,8.948,0.014,0.827
5.6,0.28,0.5063,0.0374,0.0204,8.948,0.014,0.783
5.9,0.29,0.5220,0.0349,0.0196,8.203,0.013,0.730
6.3,0.31,0.5347,0.0324,0.0188,8.203,0.013,0.676
6.7,0.33,0.5428,0.0298,0.0180,7.457,0.012,0.623
7.0,0.34,0.5461,0.0270,0.0171,7.457,0.012,0.565
7.4,0.36,0.5451,0.0242,0.0161,6.711,0.011,0.507
7.7,0.38,0.5385,0.0213,0.0150,6.711,0.010,0.445
8.0,0.40,0.5248,0.0183,0.0139,5.966,0.009,0.383
8.4,0.41,0.5016,0.0153,0.0127,5.220,0.009,0.320
8.8,0.43,0.4651,0.0123,0.0114,5.220,0.008,0.258
9.1,0.45,0.4095,0.0093,0.0102,4.474,0.007,0.196
9.5,0.47,0.3261,0.0062,0.0089,3.728,0.006,0.129
9.8,0.48,0.1991,0.0031,0.0075,2.983,0.005,0.067
10.1,0.50,-0.0042,-0.0001,0.0061,2.983,0.004,0.000
