# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1576,    0.0905,    4.474,    0.039,    1.130
0.2,    0.04,    0.0648,    0.1577,    0.0924,    4.474,    0.040,    1.130
0.5,    0.08,    0.1270,    0.1578,    0.0943,    4.474,    0.041,    1.134
0.7,    0.11,    0.1866,    0.1579,    0.0963,    4.474,    0.042,    1.134
1.0,    0.15,    0.2435,    0.1579,    0.0984,    4.474,    0.043,    1.134
1.2,    0.19,    0.2978,    0.1579,    0.1006,    4.474,    0.044,    1.134
1.4,    0.23,    0.3494,    0.1579,    0.1028,    4.474,    0.045,    1.134
1.7,    0.27,    0.3983,    0.1577,    0.1051,    4.474,    0.046,    1.130
1.9,    0.30,    0.4446,    0.1573,    0.1073,    5.220,    0.047,    1.130
2.1,    0.34,    0.4884,    0.1566,    0.1094,    5.220,    0.048,    1.121
2.4,    0.38,    0.5298,    0.1550,    0.1109,    5.220,    0.048,    1.112
2.6,    0.42,    0.5687,    0.1525,    0.1119,    5.220,    0.049,    1.094
2.9,    0.46,    0.6050,    0.1490,    0.1121,    5.220,    0.049,    1.068
3.1,    0.49,    0.6386,    0.1443,    0.1114,    5.220,    0.048,    1.036
3.4,    0.53,    0.6694,    0.1383,    0.1097,    5.220,    0.048,    0.992
3.6,    0.57,    0.6974,    0.1305,    0.1064,    4.474,    0.046,    0.934
3.8,    0.61,    0.7217,    0.1223,    0.1028,    4.474,    0.045,    0.876
4.1,    0.64,    0.7426,    0.1139,    0.0989,    4.474,    0.043,    0.818
4.3,    0.68,    0.7598,    0.1054,    0.0947,    4.474,    0.041,    0.756
4.6,    0.72,    0.7736,    0.0968,    0.0901,    4.474,    0.039,    0.694
4.8,    0.76,    0.7836,    0.0879,    0.0851,    3.728,    0.037,    0.632
5.1,    0.80,    0.7898,    0.0788,    0.0795,    3.728,    0.035,    0.565
5.3,    0.83,    0.7919,    0.0696,    0.0733,    2.983,    0.032,    0.498
5.5,    0.87,    0.7891,    0.0600,    0.0664,    2.983,    0.029,    0.431
5.8,    0.91,    0.7783,    0.0503,    0.0588,    2.983,    0.026,    0.360
6.0,    0.95,    0.7553,    0.0403,    0.0506,    2.237,    0.022,    0.289
6.3,    0.99,    0.7118,    0.0303,    0.0420,    2.237,    0.018,    0.218
6.5,    1.02,    0.6268,    0.0203,    0.0331,    1.491,    0.014,    0.147
6.8,    1.06,    0.4508,    0.0102,    0.0241,    0.746,    0.011,    0.071
7.0,    1.10,    -0.0013,    0.0000,    0.0149,    0.746,    0.006,    0.000
