# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1697,    0.2051,    2018.610,    3.212,    43.815
1.4,    0.04,    0.0322,    0.1698,    0.1994,    1961.936,    3.123,    43.837
2.9,    0.08,    0.0665,    0.1697,    0.1935,    1903.772,    3.030,    43.833
4.3,    0.11,    0.1028,    0.1696,    0.1874,    1844.116,    2.935,    43.797
5.8,    0.15,    0.1416,    0.1693,    0.1812,    1782.223,    2.837,    43.726
7.2,    0.19,    0.1830,    0.1689,    0.1748,    1719.584,    2.737,    43.615
8.7,    0.23,    0.2274,    0.1683,    0.1682,    1654.708,    2.634,    43.455
10.1,    0.27,    0.2750,    0.1674,    0.1614,    1588.341,    2.528,    43.232
11.5,    0.30,    0.3262,    0.1663,    0.1545,    1519.736,    2.419,    42.943
13.0,    0.34,    0.3813,    0.1648,    0.1473,    1449.641,    2.307,    42.556
14.4,    0.38,    0.4399,    0.1626,    0.1400,    1377.308,    2.192,    41.996
15.9,    0.42,    0.5013,    0.1593,    0.1324,    1302.738,    2.073,    41.128
17.3,    0.45,    0.5630,    0.1547,    0.1249,    1228.913,    1.956,    39.949
18.8,    0.49,    0.6203,    0.1490,    0.1182,    1163.292,    1.852,    38.468
20.2,    0.53,    0.6702,    0.1421,    0.1124,    1105.873,    1.760,    36.684
21.6,    0.57,    0.7105,    0.1337,    0.1069,    1052.183,    1.674,    34.527
23.1,    0.61,    0.7402,    0.1252,    0.1025,    1008.186,    1.605,    32.325
24.5,    0.64,    0.7648,    0.1166,    0.0982,    966.427,    1.538,    30.119
26.0,    0.68,    0.7872,    0.1079,    0.0934,    919.448,    1.463,    27.859
27.4,    0.72,    0.8071,    0.0989,    0.0882,    867.995,    1.381,    25.551
28.9,    0.76,    0.8244,    0.0898,    0.0825,    812.067,    1.292,    23.193
30.3,    0.80,    0.8384,    0.0805,    0.0764,    751.665,    1.196,    20.791
31.7,    0.83,    0.8475,    0.0709,    0.0697,    686.044,    1.091,    18.304
33.2,    0.87,    0.8522,    0.0612,    0.0626,    615.948,    0.980,    15.818
34.6,    0.91,    0.8454,    0.0513,    0.0551,    542.870,    0.863,    13.242
36.1,    0.95,    0.8271,    0.0412,    0.0472,    463.825,    0.739,    10.640
37.5,    0.98,    0.7908,    0.0312,    0.0388,    381.798,    0.608,    8.047
39.0,    1.02,    0.6980,    0.0206,    0.0302,    296.789,    0.473,    5.320
40.4,    1.06,    0.5144,    0.0104,    0.0215,    211.033,    0.336,    2.691
41.8,    1.10,    0.0050,    0.0001,    0.0128,    126.023,    0.201,    0.013
